candidate,feature,label
wireless mobile network,"0.0,1.0,1.15,-6.552566051483154,8.269213676452637,2.854288339614868",0
Advanced Conguration,"0.0,1.0,1.0,-0.3977850079536438,0.22053423523902893,0.6629536151885986",0
middleware le systems,"0.0,1.0,1.05,0.44858312606811523,-0.9305993914604187,2.0355722904205322",0
Weifa Liang Yuzhen Liu Online disjoint path,"0.0,1.0,2.15,-0.4609033763408661,0.520088791847229,1.0282642841339111",1
RRB Data Link,"0.0,1.0,0.65,0.6793160438537598,6.195496559143066,2.997089385986328",0
battery lifetime,"0.0,1.0,0.8,-0.3037552237510681,-0.8150706887245178,0.6881378889083862",0
types communication,"0.0,1.0,0.95,-4.423899173736572,1.743220329284668,1.6760488748550415",0
PAMAS protocol LRB Singh,"0.0,1.0,1.2,1.4355319738388062,-1.5454282760620117,2.1570889949798584",1
mobile cost,"0.0,1.0,0.55,-3.988523244857788,9.723739624023438,3.611970901489258",0
power conservation Load Partitioning Challenged,"0.0,1.0,2.35,-1.325384497642517,-4.151740074157715,3.376335859298706",1
energy ecient protocol development,"0.0,1.0,1.7,1.3545643091201782,-6.799524307250977,6.324887752532959",1
increased number,"0.0,1.0,0.8,0.9230995178222656,-5.40260648727417,4.753201961517334",0
LRB Mahadevan,"0.0,1.0,0.65,0.2849257290363312,-0.18079927563667297,0.373097687959671",0
Presidential Fellow,"0.0,1.0,0.95,-0.12922102212905884,0.3039480745792389,0.4169433116912842",0
wireless ad hoc networks,"0.0,1.0,1.2,-8.417268753051758,5.665101051330566,3.380126953125",1
executiondriven simulations,"0.0,1.0,1.35,-0.1228269636631012,-0.4787932336330414,0.2338210940361023",0
quality channels,"0.0,1.0,0.8,0.18917883932590485,0.3047081530094147,0.5151493549346924",0
RRB Numerous energy ecient techniques,"0.0,1.0,1.85,0.19390559196472168,-5.671835422515869,5.087819576263428",1
extra delay,"0.0,1.0,0.55,0.2330811768770218,0.14648869633674622,0.41556599736213684",0
traditional ooding,"0.0,1.0,0.9,-0.5111424922943115,-0.08530479669570923,1.0251269340515137",0
base station design,"0.0,1.0,0.95,2.587033987045288,-5.720320224761963,8.402924537658691",0
critical mobiles,"0.0,1.0,0.8,-1.6109315156936646,2.001068592071533,0.8374251127243042",0
wireless networks Studies,"0.0,1.0,1.25,-6.248359203338623,7.623117923736572,2.739711046218872",0
shortesthop path,"0.0,1.0,0.8,-3.2903451919555664,5.142886161804199,1.8605804443359375",0
TCP transmission policies,"0.0,1.0,1.25,0.40924325585365295,4.3591766357421875,2.035273790359497",0
variable clock speed CPUs LRB Govil,"0.0,1.0,1.75,0.15572111308574677,-0.1512390673160553,0.4090766906738281",1
endtoend packet networks,"0.0,1.0,1.2,-4.696267127990723,6.117579460144043,2.182314157485962",0
LRB Wieselthier,"0.0,1.0,0.75,0.2351023107767105,-0.03443232551217079,0.45029133558273315",0
schedule computation,"0.0,1.0,1.0,-4.418603420257568,1.5516626834869385,1.4467799663543701",0
Energy Consumption Analysis,"0.0,1.0,1.35,3.7601821422576904,-6.670588970184326,8.732832908630371",0
energy ecient operation Finally Section,"0.0,1.0,1.95,1.5082769393920898,-5.804933547973633,5.5617218017578125",1
UDP,"0.0,1.0,0.15,-0.16918334364891052,0.1220395416021347,0.09954694658517838",0
contention slot,"0.0,1.0,0.75,-1.2177417278289795,1.1080102920532227,1.466423749923706",0
new powercode pair,"0.0,1.0,0.9,-1.5381510257720947,0.7102633714675903,1.728214979171753",0
IEEE SM,"0.0,1.0,0.35,0.3378705382347107,5.6473188400268555,2.5221428871154785",0
Low power electronics,"0.0,1.0,1.05,0.24996913969516754,-1.8603237867355347,1.790581226348877",0
user mobility,"0.0,1.0,0.65,-2.6857411861419678,-1.8177196979522705,1.8758692741394043",0
CPU,"0.0,1.0,0.15,2.0578322410583496,4.5661187171936035,3.04384446144104",1
ratio depletes,"0.0,1.0,0.7,-2.1942434310913086,-5.501880645751953,4.266473293304443",0
contention window,"0.0,1.0,0.85,-2.583477020263672,-0.29305097460746765,1.3216137886047363",0
international workshop,"0.0,1.0,1.1,-6.933358669281006,3.375824213027954,2.205388307571411",0
RRB split connection protocols LRB ii RRB linklayer protocols,"0.0,1.0,3.05,-1.5531524419784546,1.838411569595337,0.7764116525650024",1
compressed video stream,"0.0,1.0,1.15,2.7552173137664795,0.23771876096725464,2.861889123916626",0
LRB Sivalingam,"0.0,1.0,0.7,6.007587432861328,11.228283882141113,8.067224502563477",0
recursive technique,"0.0,1.0,0.95,-0.5227020978927612,-0.06254483759403229,0.10298213362693787",0
modern communication infrastructure energy efficiency,"0.0,1.0,2.65,-1.4375839233398438,-1.6064345836639404,2.5521323680877686",1
LRB Feeney,"0.0,1.0,0.5,0.29951387643814087,-0.03699275106191635,0.1813686192035675",0
error control parameters,"0.0,1.0,1.2,-6.941619396209717,-0.4329845607280731,3.0972588062286377",0
Transmission Control Protocol LRB TCP RRB LRB Postel,"0.0,1.0,2.6,-1.1171931028366089,1.5672070980072021,3.0467612743377686",1
addition turnaround,"0.0,1.0,0.95,-0.5122838020324707,-0.6553359031677246,0.415657639503479",0
single reservation packet,"0.0,1.0,1.25,0.20217342674732208,0.6121286153793335,0.5311338305473328",0
recovered status,"0.0,1.0,0.8,0.040958501398563385,-0.1661466509103775,0.7140039205551147",0
edited book,"0.0,1.0,0.55,-0.2596573829650879,0.11848478764295578,0.3975072503089905",0
sensor networks May,"0.0,1.0,0.95,-4.167740345001221,5.110885143280029,1.7387298345565796",0
joint research project,"0.0,1.0,1.1,0.5771846771240234,-0.9231839179992676,1.4448299407958984",0
broadcast trac,"0.0,1.0,0.7,-1.168833613395691,1.344712257385254,0.570615828037262",0
communications lies,"0.0,1.0,0.95,-2.0392048358917236,-0.7051818370819092,1.0984464883804321",0
route response purposes,"0.0,1.0,1.15,0.07587696611881256,-0.018954524770379066,0.5650008320808411",0
wireless protocol stack,"0.0,1.0,1.15,-1.6178202629089355,2.3014867305755615,3.4725873470306396",0
IEEE International Conference,"0.0,1.0,1.45,-8.016105651855469,7.607888698577881,4.277512550354004",0
BS,"0.0,1.0,0.1,0.404695987701416,0.07064787298440933,-0.05957137793302536",1
PCS,"0.0,1.0,0.15,-2.4451165199279785,-1.551575779914856,1.7146614789962769",0
multimedia transmissions,"0.0,1.0,1.2,0.10657063126564026,0.2833077311515808,0.11475531756877899",0
slot permissions,"0.0,1.0,0.8,-0.00880344957113266,1.2581228017807007,0.9931456446647644",0
standby mode Thus,"0.0,1.0,0.85,6.688462257385254,3.428262710571289,6.7959113121032715",0
single broadcast channel,"0.0,1.0,1.2,-0.5160092711448669,-1.3888763189315796,2.411984443664551",0
RTT,"0.0,1.0,0.15,-0.005816696211695671,-0.04728038236498833,0.12803010642528534",0
supply voltage results,"0.0,1.0,1.1,0.9016947150230408,-1.0874098539352417,1.5170860290527344",0
wireless ad hoc networks Journal,"0.0,1.0,1.6,-6.864177703857422,4.625397205352783,2.688182830810547",1
slow fading channel conditions,"0.0,1.0,1.5,-0.2812170088291168,-3.2201952934265137,2.8107247352600098",1
optimal transmission power,"0.0,1.0,1.3,0.3907167911529541,0.09694560617208481,2.385840892791748",0
sensor networks EURASIP Journal,"0.0,1.0,1.55,-2.7306830883026123,3.1364822387695312,0.9985954761505127",1
similar transport protocols resort,"0.0,1.0,1.7,-1.4953604936599731,1.169364333152771,0.6850185394287109",1
error bursts,"0.0,1.0,0.6,-5.581941604614258,-0.02116803079843521,1.8546111583709717",0
energy unit,"0.0,1.0,0.55,0.46019917726516724,-6.18951416015625,5.2974066734313965",0
multicast trees,"0.0,1.0,0.75,0.5598363876342773,1.1907049417495728,0.7698914408683777",0
dynamic power control,"0.0,1.0,1.05,-3.2206943035125732,-1.602372169494629,3.1429615020751953",0
application protocol layers,"0.0,1.0,1.35,0.3304457366466522,-1.390533447265625,2.2012903690338135",0
ad hoc networks Wireless Networks,"0.0,1.0,1.65,-8.529436111450195,6.76791524887085,3.4912915229797363",1
wireless network,"0.0,1.0,0.8,-7.047318458557129,8.882305145263672,3.0991601943969727",1
dierent trees,"0.0,1.0,0.65,0.16919879615306854,0.35413500666618347,0.04956834018230438",0
Telcordia Technologies,"0.0,1.0,1.1,3.4687321186065674,1.9393548965454102,3.627620220184326",0
single hop,"0.0,1.0,0.5,0.025089412927627563,0.44952547550201416,0.5453722476959229",0
Kluwer Academic Publishers Printed,"0.0,1.0,1.7,2.5335779190063477,0.5815936326980591,2.765186309814453",1
node battery power,"0.0,1.0,0.9,0.8378963470458984,1.6500498056411743,3.8533027172088623",0
ACK,"0.0,1.0,0.15,0.3683881461620331,-0.3677598834037781,0.9005128741264343",1
Lucent Technologies Bell Labs,"0.0,1.0,1.45,2.2876977920532227,0.07490126043558121,2.691866397857666",1
Wireless Application Protocol LRB WAP RRB Forum protocol stack,"0.0,1.0,3.1,-0.4887528121471405,0.3675976097583771,2.4611754417419434",1
busy tone,"0.0,1.0,0.45,-0.2207997739315033,-0.1444261521100998,0.23562750220298767",0
paper Lowpower design,"0.0,1.0,1.05,3.486116647720337,2.799102306365967,3.63742733001709",0
ELN mechanisms,"0.0,1.0,0.7,0.47803568840026855,-0.3784677982330322,0.569155216217041",0
thesis httpwww Infrared Data Association,"0.0,1.0,2.0,0.040561627596616745,3.200878620147705,1.7647442817687988",1
MS degrees,"0.0,1.0,0.5,0.0696401596069336,0.18599382042884827,0.0837985947728157",0
added responsibility,"0.0,1.0,1.0,-0.2141263484954834,-0.13925082981586456,0.24713340401649475",0
services layer,"0.0,1.0,0.7,-2.505211114883423,0.07133196294307709,0.8920398950576782",0
external environmental factors,"0.0,1.0,1.5,-0.24131958186626434,-0.38014280796051025,0.394113689661026",0
portable applications Control,"0.0,1.0,1.45,-5.927230358123779,1.1711926460266113,2.198633909225464",0
packet length LRB,"0.0,1.0,0.85,-0.6165841221809387,0.8475826978683472,0.773895263671875",0
North Carolina Greensboro,"0.0,1.0,1.25,-2.146716594696045,-0.955732524394989,1.239848017692566",0
Junghi Min Hojung Cha Jongho Nang Energy management,"0.0,1.0,2.55,-0.3112993538379669,-1.8610954284667969,2.2689356803894043",1
channel model,"0.0,1.0,0.65,-0.42388075590133667,-2.4823246002197266,3.13651704788208",0
traffic generation framework,"0.0,1.0,1.4,-3.453462600708008,1.763215184211731,1.572346806526184",0
unnecessary power consumption,"0.0,1.0,1.45,0.28838953375816345,-3.9349353313446045,3.362046003341675",0
wiredwireless heterogenous networks,"0.0,1.0,1.75,-4.213860988616943,6.315976142883301,2.730207681655884",0
SM,"0.0,1.0,0.1,0.3619382083415985,0.3046233057975769,0.11461526155471802",1
Assistant Vice President,"0.0,1.0,1.2,0.36410894989967346,1.2821272611618042,1.3348731994628906",0
wireless channel conditions,"0.0,1.0,1.35,-3.5757315158843994,-0.5921483039855957,5.001856803894043",0
important goal,"0.0,1.0,0.7,0.040228381752967834,-0.051268383860588074,0.40543466806411743",0
ITSUMO,"0.0,1.0,0.3,-0.2621982991695404,0.22670407593250275,0.6537964940071106",0
Using shortesthop,"0.0,1.0,0.85,-0.13341063261032104,0.2578262388706207,0.3169558346271515",0
traditional metrics,"0.0,1.0,0.95,-0.6374614238739014,-0.9589361548423767,1.0694892406463623",0
Energy Delay,"0.0,1.0,0.6,0.8842843770980835,-5.759930610656738,5.4247026443481445",0
Netherlands Jones Sivalingam Agrawal,"0.0,1.0,1.8,3.320803165435791,6.1923627853393555,4.562717437744141",1
adaptive video,"0.0,1.0,0.7,3.625176429748535,1.0621106624603271,4.607760429382324",0
power Therefore priority,"0.0,1.0,1.2,-1.7527791261672974,1.3722481727600098,2.5882999897003174",0
Energy Consumption,"0.0,1.0,0.9,0.7176382541656494,-9.090685844421387,7.743494033813477",1
power modeling,"0.0,1.0,0.7,0.027628585696220398,-2.1587777137756348,2.288794994354248",0
JPEG,"0.0,1.0,0.2,-2.09352707862854,-2.6661548614501953,2.324398994445801",0
low power video decompression chip,"0.0,1.0,1.7,1.9926096200942993,-0.9846717119216919,2.8467116355895996",1
RRB Energy consumption,"0.0,1.0,1.1,0.7176382541656494,-9.090685844421387,7.743494033813477",0
link layer protocol,"0.0,1.0,0.95,-0.7270305156707764,-1.0087599754333496,2.399955987930298",0
Telcordia Technologies LRB,"0.0,1.0,1.3,3.4687321186065674,1.9393548965454102,3.627620220184326",0
preliminary experiments Proceedings,"0.0,1.0,1.75,-1.5245609283447266,0.6293869018554688,0.6190294623374939",0
average energy consumption,"0.0,1.0,1.3,0.11286089569330215,-5.924389362335205,5.258578777313232",0
network opera tions,"0.0,1.0,0.95,-2.410187005996704,3.2363057136535645,1.2665995359420776",0
basic protocol,"0.0,1.0,0.7,2.1546947956085205,-1.733588457107544,2.909332752227783",0
wireless link,"0.0,1.0,0.65,-5.081290245056152,6.2743706703186035,2.1881508827209473",1
common factor,"0.0,1.0,0.65,-0.42856213450431824,-0.14125776290893555,0.44554001092910767",0
Mathiopoulos LRB Guest Ed RRB,"0.0,1.0,1.45,0.3154542148113251,-0.4072091579437256,0.4543364346027374",1
voluntary disconnections,"0.0,1.0,1.2,0.06486726552248001,0.06625360250473022,0.5437320470809937",0
received powers,"0.0,1.0,0.75,-0.0034364135935902596,-0.055229708552360535,0.36912959814071655",0
Power Interface LRB Intel Corporation Microsoft,"0.0,1.0,2.35,-1.0162742137908936,-1.581538438796997,1.8074166774749756",1
Infrastructure Wireless networks,"0.0,1.0,1.6,-6.093055725097656,7.671821594238281,2.642211675643921",0
added functionality,"0.0,1.0,0.95,-0.4722234904766083,0.015417397022247314,0.38451337814331055",0
unicast trac,"0.0,1.0,0.6,-0.3720523416996002,0.4537197947502136,0.3848605751991272",0
CPU Design,"0.0,1.0,0.5,3.5888686180114746,4.596622943878174,4.228146553039551",0
various schemes,"0.0,1.0,0.75,-0.6388415694236755,-0.7641914486885071,0.6482124328613281",0
next occurrence,"0.0,1.0,0.75,-4.505734920501709,1.9542373418807983,1.5194549560546875",0
ECMAC protocol,"0.0,1.0,0.7,3.6187965869903564,-3.8437533378601074,5.147360324859619",0
ATT Lucent Bell Laboratories,"0.0,1.0,1.4,1.7146915197372437,-0.33388206362724304,2.2236125469207764",1
wait mode,"0.0,1.0,0.45,3.252591371536255,2.1096675395965576,3.5972094535827637",0
slotbyslot basis suers,"0.0,1.0,1.1,-0.027684558182954788,0.46325328946113586,0.35378384590148926",0
LRB Please,"0.0,1.0,0.5,0.32077452540397644,-0.38985753059387207,0.440906286239624",0
experimental transport proto col,"0.0,1.0,1.6,-0.7363356947898865,-0.014712601900100708,0.6409718990325928",1
mobile radio,"0.0,1.0,0.6,-3.0878632068634033,3.691547155380249,1.2821862697601318",0
Integrated internet ad hoc,"0.0,1.0,1.3,-4.197445869445801,0.059207893908023834,1.4139961004257202",1
MACA,"0.0,1.0,0.2,0.37202996015548706,-0.16771021485328674,0.45550787448883057",0
various versions,"0.0,1.0,0.8,-0.3192199766635895,3.8625431060791016,2.0408496856689453",0
SUNY,"0.0,1.0,0.2,-0.360307514667511,-0.2140234261751175,0.5446624159812927",0
advanced services,"0.0,1.0,0.85,-0.20660486817359924,0.18828345835208893,0.4779236316680908",0
DC,"0.0,1.0,0.1,-0.10379546135663986,-0.05181211978197098,0.26702240109443665",1
perspectives Proceedings,"0.0,1.0,1.2,-2.112475872039795,1.0846961736679077,0.5825868844985962",0
power management,"0.0,1.0,0.8,0.10149683058261871,-3.4866511821746826,3.0615034103393555",0
tutorial LRB Srivastava,"0.0,1.0,1.15,0.027312226593494415,-0.02173480950295925,-0.1287786066532135",0
standard ARQ,"0.0,1.0,0.6,-0.7426918148994446,0.7318921089172363,0.8870558738708496",0
networked embedded systems Proceedings,"0.0,1.0,1.9,-0.06362044811248779,0.5148813128471375,1.3970553874969482",1
Tao Wu Subir Biswas Minimizing intercluster interference,"0.0,1.0,2.8,-0.4124772548675537,-1.7493696212768555,1.7370167970657349",1
Mobile ad hoc networks,"0.0,1.0,1.1,-7.508739471435547,4.559083938598633,2.957578420639038",1
stretch factor,"0.0,1.0,0.7,-0.6796467900276184,-0.4932772219181061,0.6762286424636841",0
separate channels,"0.0,1.0,0.85,-0.14223578572273254,0.2574523389339447,0.1143101379275322",0
limited power,"0.0,1.0,0.65,-0.05795244872570038,-2.7079567909240723,2.207698106765747",0
AODV,"0.0,1.0,0.2,0.24885550141334534,-0.27054062485694885,0.25589367747306824",0
simple example,"0.0,1.0,0.7,1.1117002964019775,-1.0509545803070068,1.7354694604873657",0
various factors,"0.0,1.0,0.75,-0.27281904220581055,-0.21601033210754395,0.27549540996551514",0
following paragraphs,"0.0,1.0,1.0,0.13176894187927246,-0.3401300311088562,0.8943389654159546",0
Multiple Priority Traffic,"0.0,1.0,1.25,-5.511312961578369,4.358994483947754,2.508399248123169",0
successful transmissions,"0.0,1.0,1.2,-0.08370864391326904,0.3832316994667053,0.14394894242286682",0
synchronization information,"0.0,1.0,1.35,2.9881060123443604,-0.5667433738708496,3.295475721359253",0
SIGMOD,"0.0,1.0,0.3,0.06359684467315674,0.03195388987660408,0.0037638009525835514",0
excessive network communication,"0.0,1.0,1.55,-4.556762218475342,3.298149824142456,1.7032171487808228",0
Anna University Madras India,"0.0,1.0,1.4,0.4887915849685669,0.2780478596687317,0.6721451282501221",1
last hop,"0.0,1.0,0.4,-0.01980075240135193,-0.16862362623214722,0.5533354878425598",0
broadcast trac transmission,"0.0,1.0,1.35,-0.3694501221179962,2.213503360748291,1.0876411199569702",0
random line,"0.0,1.0,0.55,-0.2601702809333801,1.9164336919784546,0.8752526044845581",0
Therefore performance,"0.0,1.0,1.05,-4.315654754638672,-3.9793686866760254,3.3406453132629395",0
computer networks,"0.0,1.0,0.85,-1.427886962890625,9.953485488891602,5.67269229888916",0
mobile ad hoc networks,"0.0,1.0,1.1,-7.508739471435547,4.559083938598633,2.957578420639038",1
service LRB QoS RRB management,"0.0,1.0,1.5,0.5379238724708557,-1.1508690118789673,1.3990230560302734",1
error rate reduction,"0.0,1.0,1.0,-1.9510384798049927,5.400972843170166,4.614058017730713",0
LRB Tiwari,"0.0,1.0,0.5,0.2035350203514099,-0.22874559462070465,0.16368147730827332",0
PhD degree,"0.0,1.0,0.5,-8.591836929321289,3.572254180908203,2.727527379989624",0
Selected Areas,"0.0,1.0,0.7,0.0314110666513443,0.011702686548233032,-0.09800028055906296",0
JPEG le Survey,"0.0,1.0,0.7,-1.5312288999557495,-1.8517065048217773,1.6482497453689575",0
multimedia informa tion,"0.0,1.0,1.15,-0.17651991546154022,0.21262967586517334,0.16576386988162994",0
ECMAC protocol LRB Sivalingam,"0.0,1.0,1.45,4.813191890716553,3.692265272140503,6.607292175292969",1
mobile needs,"0.0,1.0,0.6,-2.7151713371276855,3.600029945373535,1.0869189500808716",0
bandwidth Simulation results,"0.0,1.0,1.4,1.167797565460205,-1.3892412185668945,2.035588026046753",0
mobile handheld systems Proceedings,"0.0,1.0,1.75,-1.5004627704620361,2.2297909259796143,1.8963543176651",1
broadcast algorithm,"0.0,1.0,0.95,3.8858678340911865,2.5512471199035645,5.07056999206543",0
CTS,"0.0,1.0,0.15,0.7877487540245056,-0.5503117442131042,0.8848878741264343",1
IEEE,"0.0,1.0,0.2,0.3138028681278229,10.99001407623291,4.929670333862305",1
reliable transport,"0.0,1.0,0.9,-0.4292413592338562,1.1660624742507935,1.1176165342330933",0
Chen access system,"0.0,1.0,0.9,-1.420563817024231,-3.4615023136138916,3.7841548919677734",0
considerable battery power,"0.0,1.0,1.3,-0.5294654965400696,-2.8982694149017334,2.550137519836426",0
protocols Energy,"0.0,1.0,0.8,-1.2900254726409912,-3.5592708587646484,5.688530445098877",0
minimal set,"0.0,1.0,0.55,0.03116433322429657,1.1169049739837646,0.8295983076095581",0
new users,"0.0,1.0,0.45,0.41380131244659424,1.6663932800292969,0.8375713229179382",0
packet size,"0.0,1.0,0.55,-0.8759676814079285,4.76250696182251,1.7515498399734497",0
customized combination,"0.0,1.0,1.1,-0.01247180625796318,-0.19659323990345,0.30460911989212036",0
RRB Berkeley Snoop Module LRB Balakrishnan,"0.0,1.0,2.1,-1.539939045906067,-0.7033645510673523,1.0294110774993896",1
cell coverage area register,"0.0,1.0,1.35,-0.6616715788841248,-1.1822152137756348,1.3483021259307861",1
FEC scheme,"0.0,1.0,0.5,-0.2753430902957916,-0.23342251777648926,0.27342936396598816",0
mobile failure,"0.0,1.0,0.7,-2.834237575531006,3.72127366065979,1.0507742166519165",0
traditional shortesthop,"0.0,1.0,1.15,0.490608274936676,-0.5179274082183838,1.014029860496521",0
ATT,"0.0,1.0,0.15,0.0,0.0,0.0",1
LRB IEEE,"0.0,1.0,0.4,0.3138028681278229,10.99001407623291,4.929670333862305",0
error control functionality,"0.0,1.0,1.35,-7.299015045166016,-0.0679919645190239,2.832906484603882",0
bounded slowdown Wireless Networks,"0.0,1.0,1.7,-2.3302910327911377,5.579130172729492,4.421782970428467",1
additional power savings,"0.0,1.0,1.2,0.12074198573827744,-3.840404510498047,3.296339273452759",0
mobile ATM networks Performance comparison,"0.0,1.0,2.1,-4.304165840148926,2.1357994079589844,2.935746192932129",1
design August,"0.0,1.0,0.65,3.1190426349639893,1.7778362035751343,3.565094232559204",0
energy ecient,"0.0,1.0,0.65,0.9599219560623169,-11.517126083374023,9.91937255859375",1
ITSUMO LRB Inter net Technologies,"0.0,1.0,1.65,1.0198296308517456,0.3604469299316406,1.382157325744629",1
point topoint wireless,"0.0,1.0,1.1,-4.037538051605225,5.173937797546387,2.8292083740234375",0
Whitworth College,"0.0,1.0,0.85,0.2810671031475067,0.7057772874832153,0.5103269219398499",0
lightweight video,"0.0,1.0,0.85,4.423924922943115,0.09593290090560913,4.890298366546631",0
newuser phase,"0.0,1.0,0.65,10.166838645935059,-1.7169551849365234,10.900829315185547",0
extra energy,"0.0,1.0,0.6,0.31495094299316406,-5.643054485321045,4.919923305511475",0
network life Consequently,"0.0,1.0,1.25,-1.701257586479187,2.3144876956939697,0.7168952822685242",0
energy ecient metrics,"0.0,1.0,1.05,0.0514376163482666,-8.144732475280762,6.987897872924805",0
mind Physical,"0.0,1.0,0.65,-6.682391166687012,-0.18294164538383484,2.2952349185943604",0
net work transport OSmiddleware,"0.0,1.0,1.55,0.2350388765335083,-0.7951694130897522,1.411939263343811",1
IEEE Journal,"0.0,1.0,0.6,-0.169005885720253,5.728297233581543,2.4250383377075195",0
aware protocols,"0.0,1.0,0.75,-1.8946408033370972,2.018195390701294,0.9831188917160034",0
signicant communication overhead,"0.0,1.0,1.6,-2.963578462600708,0.8042957782745361,1.2732821702957153",0
microseconds Power consumption,"0.0,1.0,1.5,0.4146871566772461,-3.9639713764190674,3.4398391246795654",0
data transmission,"0.0,1.0,0.85,1.7766749858856201,7.630219459533691,3.897153854370117",0
transmission power,"0.0,1.0,0.9,0.7485089302062988,-0.560075044631958,3.253495693206787",0
specic subunit,"0.0,1.0,0.7,-0.8402038812637329,0.04991747811436653,0.5131575465202332",0
increased trac,"0.0,1.0,0.7,-0.24678918719291687,0.3758155405521393,0.06645813584327698",0
Protocol Layers,"0.0,1.0,0.75,1.8765521049499512,-2.0793280601501465,2.8023781776428223",0
Telecommunication Sciences NSF Cisco Bellcore Alcatel Intel,"0.0,1.0,2.95,-1.1505318880081177,0.7430564761161804,0.5468436479568481",1
JPEG le JyhCheng Chen,"0.0,1.0,1.05,-1.0797171592712402,-0.9484815001487732,2.103128671646118",1
packet loss,"0.0,1.0,0.55,-0.37870997190475464,1.745301365852356,0.8549465537071228",0
Hence protocols,"0.0,1.0,0.75,-1.5965877771377563,2.1060569286346436,0.9175591468811035",0
GPS receivers,"0.0,1.0,0.65,-0.13540518283843994,0.05806579440832138,0.01057373359799385",0
carriertointerference ratio LRB CIR RRB,"0.0,1.0,1.95,-2.187774419784546,-5.486054420471191,4.3516058921813965",1
sensor networks,"0.0,1.0,0.75,-4.876354217529297,6.007823467254639,2.0688529014587402",1
TCP source,"0.0,1.0,0.5,0.21041128039360046,4.69351863861084,2.0372114181518555",0
user location update etc,"0.0,1.0,1.2,-0.6312070488929749,0.1269993782043457,0.8850973844528198",1
design research,"0.0,1.0,0.75,3.687197208404541,1.1262683868408203,4.2627973556518555",0
LRB Tsaoussidis,"0.0,1.0,0.75,0.4179692566394806,-0.5007485151290894,0.687410831451416",0
bluetooth Proceedings,"0.0,1.0,1.05,-2.192039966583252,0.9885557889938354,0.7381364107131958",0
poweraware virtual memory Proceedings,"0.0,1.0,1.85,-3.346106767654419,-3.3010358810424805,3.3906562328338623",1
trac types,"0.0,1.0,0.5,-0.4559909403324127,0.4361031651496887,0.5083721876144409",0
ad dition networking protocols,"0.0,1.0,1.5,-3.570620059967041,2.278191566467285,1.3891712427139282",1
battery technology research,"0.0,1.0,1.35,0.5678818821907043,-1.3564949035644531,1.6856149435043335",0
subsequent reservation phase,"0.0,1.0,1.4,3.524613380432129,-0.5183632373809814,3.8818438053131104",0
brief description,"0.0,1.0,0.85,0.15668803453445435,0.22716616094112396,0.4400814175605774",0
receive start time,"0.0,1.0,0.9,1.615681767463684,-1.5045610666275024,2.284827947616577",0
maximum mobile cost result,"0.0,1.0,1.3,-1.8319308757781982,4.838355541229248,2.2464511394500732",1
annual international conference,"0.0,1.0,1.55,-8.451342582702637,4.090681076049805,2.7833120822906494",0
dierent power modes,"0.0,1.0,0.95,0.3956521451473236,-1.431480050086975,2.0179662704467773",0
power resources,"0.0,1.0,0.75,0.07538846135139465,-2.9362359046936035,2.4542455673217773",0
architectural techniques,"0.0,1.0,1.2,-0.3025782108306885,0.06368336081504822,0.37860503792762756",0
multimedia communication,"0.0,1.0,1.2,-4.170841217041016,1.6812009811401367,1.5017222166061401",0
wireless adhoc networks Proceeding,"0.0,1.0,1.7,-6.1331400871276855,7.741453647613525,2.6837093830108643",1
EC,"0.0,1.0,0.1,0.07843555510044098,-0.24187953770160675,0.32436078786849976",1
total number,"0.0,1.0,0.6,0.9806162714958191,-5.066572666168213,5.022906303405762",0
intelligent activitybased predictive shutdown strategies,"0.0,1.0,2.8,-0.2765577435493469,0.6932215094566345,0.8446208834648132",1
control channel,"0.0,1.0,0.75,-5.709678649902344,-3.517808675765991,4.855770111083984",0
LCD,"0.0,1.0,0.15,0.2771759629249573,-0.35217225551605225,0.3007698357105255",0
application layer,"0.0,1.0,0.85,-3.7981271743774414,-0.1385556161403656,1.3650295734405518",0
single transmission,"0.0,1.0,0.95,0.9675976037979126,2.2813446521759033,1.4897247552871704",0
physical resources,"0.0,1.0,0.9,-6.679969787597656,-0.560723066329956,2.659022331237793",0
power con sumption,"0.0,1.0,0.9,-0.016296526417136192,-1.858049988746643,1.8018388748168945",0
Intermediate mobiles,"0.0,1.0,1.0,-1.4647216796875,1.485686182975769,0.4574381113052368",0
normal mode,"0.0,1.0,0.55,3.0661494731903076,3.268592357635498,3.9646923542022705",0
complexity randomness,"0.0,1.0,1.05,-2.5772058963775635,-1.0365757942199707,1.3453011512756348",0
information science,"0.0,1.0,0.95,6.145891189575195,3.918736696243286,6.819042205810547",0
transmission schedule,"0.0,1.0,1.05,0.5775721073150635,2.0642073154449463,1.1201088428497314",0
base station,"0.0,1.0,0.6,1.3205982446670532,-10.894043922424316,9.898161888122559",1
network bandwidth,"0.0,1.0,0.85,-2.4824600219726562,2.817678451538086,1.3507527112960815",0
energy reserves,"0.0,1.0,0.75,0.48817718029022217,-5.775267124176025,4.87291955947876",0
channel conditions,"0.0,1.0,0.9,-0.765007495880127,-6.621772766113281,5.4754157066345215",1
Networked Computing Research Depart ment Presently,"0.0,1.0,2.5,-0.4431019723415375,0.870501697063446,1.2909654378890991",1
Washington Technology Center,"0.0,1.0,1.4,0.45862242579460144,0.14904363453388214,1.1572984457015991",0
