candidate,feature,label
topology control,"0.0,1.0,0.8,-5.510163307189941,1.2822142839431763,1.795525312423706",0
acceptable ranges,"0.0,1.0,0.85,0.19265194237232208,0.06371335685253143,0.40235790610313416",0
recent conference,"0.0,1.0,0.85,-7.450773239135742,5.244034290313721,1.3294477462768555",0
authors research,"0.0,1.0,0.8,2.079429864883423,-0.24032409489154816,2.1876730918884277",0
network service,"0.0,1.0,0.75,-1.5728991031646729,3.227318525314331,1.315388798713684",0
throughput rates,"0.0,1.0,0.8,-0.3087621331214905,0.5380797386169434,0.11233106255531311",0
general guidelines,"0.0,1.0,0.9,-1.0075017213821411,2.0641980171203613,0.5459461212158203",0
similar transport protocols,"0.0,1.0,1.35,-1.7194429636001587,2.0133583545684814,0.3087630569934845",0
channel quality,"0.0,1.0,0.75,3.4872636795043945,1.710701584815979,2.8367130756378174",0
Dongkyun Kim,"0.0,1.0,0.6,-1.882887840270996,4.577467441558838,0.3808203935623169",0
loss recovery,"0.0,1.0,0.65,1.2804713249206543,-0.45110875368118286,2.2016985416412354",0
LRB Price,"0.0,1.0,0.45,0.047017842531204224,-0.10060703009366989,0.5309081673622131",0
battery lifetime,"0.0,1.0,0.8,0.3834732174873352,0.044612228870391846,0.83116215467453",0
optimal point,"0.0,1.0,0.65,0.6695072650909424,0.6885130405426025,0.8602966070175171",0
Networks RRB,"0.0,1.0,0.6,-8.918059349060059,12.227300643920898,0.8784953355789185",0
unique needs,"0.0,1.0,0.6,-0.09943647682666779,-0.10639984905719757,0.26915261149406433",0
busy tone,"0.0,1.0,0.45,-0.0015289373695850372,0.1371568739414215,0.2430267035961151",0
control packets,"0.0,1.0,0.75,-5.544015884399414,1.1862597465515137,1.8718901872634888",0
powercode pair,"0.0,1.0,0.7,2.3950865268707275,-0.47855260968208313,3.290130853652954",0
David Macii,"0.0,1.0,0.55,0.9613910913467407,3.3994956016540527,0.8615801334381104",0
F49620971,"0.0,1.0,0.45,0.0,0.0,0.0",0
General Conservation,"0.0,1.0,1.0,-0.18136945366859436,0.9801383018493652,0.41379839181900024",0
LLC layer,"0.0,1.0,0.45,-2.308476209640503,1.4664740562438965,0.3504183292388916",0
aggregate packet,"0.0,1.0,0.8,-0.5911869406700134,0.21694253385066986,0.03276580572128296",0
poweraware CPU,"0.0,1.0,0.7,4.1444091796875,-1.0999656915664673,5.341377258300781",0
detailed results,"0.0,1.0,0.8,1.7111746072769165,-0.3883172571659088,2.413471221923828",0
Power Digital,"0.0,1.0,0.65,1.4971868991851807,-1.3782702684402466,3.0112621784210205",0
power utilization,"0.0,1.0,0.85,1.042962908744812,-1.0002615451812744,2.852769136428833",0
signicant value,"0.0,1.0,0.75,0.32167157530784607,0.8123847246170044,0.4855014979839325",0
energy cost,"0.0,1.0,0.55,-2.094780206680298,-1.6255121231079102,8.93201732635498",0
shortesthop path,"0.0,1.0,0.8,-2.2361679077148438,-2.1954102516174316,3.5661401748657227",0
SM,"0.0,1.0,0.1,-0.04488273337483406,-0.09489027410745621,-0.18134503066539764",1
ACK RRB,"0.0,1.0,0.35,0.5102532505989075,0.1637485772371292,0.7818049192428589",0
low energy software,"0.0,1.0,0.95,3.0476160049438477,-1.9163802862167358,5.234975814819336",0
Multiple Transmission,"0.0,1.0,1.05,0.40006381273269653,1.855344295501709,0.9383251070976257",0
Power Saving,"0.0,1.0,0.6,1.583260178565979,-1.266722321510315,2.9633188247680664",0
slotbyslot basis suers,"0.0,1.0,1.1,-0.11979354918003082,0.41728711128234863,0.22470664978027344",0
AODV,"0.0,1.0,0.2,0.2545376718044281,-0.04945586249232292,0.32970109581947327",0
good introduction,"0.0,1.0,0.85,0.08935368061065674,-0.1518874615430832,0.871372401714325",0
annual ACM symposium,"0.0,1.0,1.0,-1.2010248899459839,0.9379587769508362,0.29729393124580383",0
recovered status,"0.0,1.0,0.8,0.0546644926071167,0.14857345819473267,0.6980258226394653",0
evolutionary computation June,"0.0,1.0,1.45,-6.065880298614502,0.40802106261253357,2.437042474746704",0
connection priority,"0.0,1.0,0.95,-2.8759498596191406,5.250755786895752,0.3695995509624481",0
energy resources,"0.0,1.0,0.8,4.059654235839844,-3.033214569091797,7.3558669090271",0
Tunghai University,"0.0,1.0,0.9,1.169367790222168,1.0423147678375244,0.7792513966560364",0
Chen access,"0.0,1.0,0.55,0.15063536167144775,0.8190871477127075,1.120093584060669",0
Fawaz Ahmad,"0.0,1.0,0.55,-0.4844222068786621,0.3458988070487976,1.107195496559143",0
industry APIs,"0.0,1.0,0.65,0.20158708095550537,0.22989892959594727,0.5510764122009277",0
RRB combines,"0.0,1.0,0.6,0.2708670198917389,-0.12842586636543274,0.3450562059879303",0
energy reserves,"0.0,1.0,0.75,4.041885852813721,-2.9009249210357666,7.052623748779297",0
invoke congestion control,"0.0,1.0,1.25,-3.4813106060028076,0.4948001801967621,1.1908210515975952",0
viceversa Survey,"0.0,1.0,0.8,0.3753035068511963,-0.18903790414333344,0.4500141143798828",0
video transmissions,"0.0,1.0,0.95,4.466859340667725,2.641655445098877,3.271604061126709",0
Corporation Microsoft,"0.0,1.0,1.05,-2.3901379108428955,-1.2312192916870117,2.2221262454986572",0
Forum protocol,"0.0,1.0,0.7,2.9078402519226074,-0.2706831991672516,3.014277458190918",0
preliminary experiments Proceedings,"0.0,1.0,1.75,-1.40603506565094,1.0520166158676147,0.334127813577652",0
method Furthermore,"0.0,1.0,0.9,0.5719788074493408,0.06544460356235504,0.9007395505905151",0
Recently communication,"0.0,1.0,1.1,-8.52180290222168,-1.1867746114730835,4.680348873138428",0
Michele Zorzi,"0.0,1.0,0.65,-2.0250515937805176,2.3307008743286133,0.48204851150512695",0
realtime wireless,"0.0,1.0,0.85,-9.334009170532227,12.426532745361328,0.8989238739013672",0
Christine Jones,"0.0,1.0,0.75,4.24375057220459,5.576484680175781,2.964409828186035",0
separate channels,"0.0,1.0,0.85,0.262594610452652,0.27766740322113037,0.24914896488189697",0
Forward Error,"0.0,1.0,0.65,-5.281975269317627,1.2912687063217163,1.8425042629241943",0
unnecessary power consumption,"0.0,1.0,1.45,2.1481821537017822,-1.9920495748519897,4.403981685638428",0
wireless channel,"0.0,1.0,0.8,-1.3623967170715332,7.796487808227539,2.9411373138427734",0
audio streams,"0.0,1.0,0.65,0.5191738605499268,0.2843809127807617,0.3088434338569641",0
word error,"0.0,1.0,0.5,-5.207439422607422,1.1779837608337402,1.5701264142990112",0
Computer Engineering,"0.0,1.0,1.0,2.356292486190796,6.6529107093811035,1.6671122312545776",0
energy problem,"0.0,1.0,0.7,6.728870391845703,1.1429774761199951,8.754562377929688",0
Design Automation,"0.0,1.0,0.85,3.494715452194214,1.527651071548462,2.5819435119628906",0
MAClevel acknowledgements,"0.0,1.0,1.25,0.04724148288369179,0.14507609605789185,0.3727820813655853",0
power modeling,"0.0,1.0,0.7,0.9798395037651062,-1.1997215747833252,2.867692232131958",0
RRB routing,"0.0,1.0,0.55,1.0999001264572144,0.7409833669662476,0.6547170281410217",0
thesis ACMBaltzer,"0.0,1.0,0.85,-0.8641006946563721,1.3958297967910767,0.7835868000984192",0
distance vector,"0.0,1.0,0.75,-2.808169364929199,0.9480668306350708,0.9883865118026733",0
error correction,"0.0,1.0,0.8,-5.288384437561035,0.9884052872657776,1.496524453163147",0
wireless link Local,"0.0,1.0,0.95,-3.2865114212036133,4.264986038208008,0.7612753510475159",0
ECMAC studies,"0.0,1.0,0.65,-0.5490033626556396,0.47726765275001526,0.229750394821167",0
mobile environment Services,"0.0,1.0,1.35,-2.0949394702911377,3.0241756439208984,0.06733622401952744",0
index information,"0.0,1.0,0.85,1.059699296951294,-1.4054114818572998,3.916828155517578",0
Chen Due,"0.0,1.0,0.4,1.7986745834350586,1.1596612930297852,1.519474744796753",0
network opera,"0.0,1.0,0.65,-4.989458084106445,6.717397689819336,0.3826114535331726",0
hardware design,"0.0,1.0,0.75,3.182236671447754,1.3533217906951904,2.6808300018310547",0
disk memory dis,"0.0,1.0,0.75,-3.125514030456543,-1.6066080331802368,3.2411625385284424",0
various factors,"0.0,1.0,0.75,-0.2641259431838989,0.05664904788136482,0.21145665645599365",0
Meth Rene,"0.0,1.0,0.45,-0.594619870185852,0.6826819181442261,0.9796940088272095",0
study considers,"0.0,1.0,0.75,0.15090329945087433,-0.1748281717300415,0.6067992448806763",0
predicted WER,"0.0,1.0,0.65,-0.17642751336097717,0.9063363075256348,0.6687793731689453",0
common factor,"0.0,1.0,0.65,-0.5671829581260681,0.22144171595573425,0.18315410614013672",0
Senior Member,"0.0,1.0,0.65,0.06278245151042938,0.173897385597229,-0.08135056495666504",0
transmission channel,"0.0,1.0,1.0,4.230157852172852,3.6973085403442383,2.9941763877868652",0
rendezvous reservation protocol,"0.0,1.0,1.55,2.0003464221954346,-0.21289820969104767,1.9386467933654785",0
LRB Zorzi,"0.0,1.0,0.45,-3.4123079776763916,3.943955659866333,0.53196781873703",0
Design Mobile,"0.0,1.0,0.65,0.671454906463623,5.151813507080078,2.811702251434326",0
channel model,"0.0,1.0,0.65,2.469999074935913,1.758561611175537,2.7486186027526855",0
intelligent terminal,"0.0,1.0,1.0,-0.16106697916984558,0.19465002417564392,0.24841685593128204",0
Hybrid ARQ,"0.0,1.0,0.5,0.3089628517627716,-0.13937653601169586,0.3556042015552521",0
program structure,"0.0,1.0,0.85,0.6240084171295166,1.1096138954162598,0.7383307218551636",0
CACK,"0.0,1.0,0.2,0.45881614089012146,-0.2101316899061203,0.5175765156745911",0
Chen Maximum,"0.0,1.0,0.6,0.804577112197876,1.5333445072174072,0.5998344421386719",0
traditional shortesthop,"0.0,1.0,1.15,0.5834054946899414,0.04136987775564194,0.8457323312759399",0
node cost Results,"0.0,1.0,0.85,-0.9305259585380554,4.5037126541137695,3.7629051208496094",0
Dimitrios Soudris,"0.0,1.0,0.85,-0.5382382869720459,0.5536748170852661,0.9590172171592712",0
wireless link,"0.0,1.0,0.65,-5.0531158447265625,6.783227920532227,0.45722323656082153",1
le systems,"0.0,1.0,0.5,-1.1658759117126465,-0.6682866811752319,2.792863368988037",0
suitable scheduling algorithm,"0.0,1.0,1.45,4.359614372253418,2.040992498397827,3.131573438644409",0
Network Protocols,"0.0,1.0,0.85,-4.102607727050781,5.6660356521606445,0.30545708537101746",1
signicant communication overhead,"0.0,1.0,1.6,-2.9150893688201904,-0.5092809200286865,1.8884114027023315",0
ARQFEC,"0.0,1.0,0.3,0.0,0.0,0.0",0
MAC layer,"0.0,1.0,0.45,-2.5969016551971436,1.7474358081817627,0.4476567208766937",0
second connection,"0.0,1.0,0.85,-2.0521631240844727,-0.22526276111602783,1.405460238456726",0
power constraints,"0.0,1.0,0.85,2.228501081466675,-1.2656288146972656,3.811586618423462",0
Application Layer,"0.0,1.0,0.85,-3.478705644607544,2.2736055850982666,0.6208810210227966",0
Technical Conference,"0.0,1.0,1.0,-5.800547122955322,4.342257022857666,0.9444752931594849",0
standard TCP congestion,"0.0,1.0,1.15,2.540109395980835,1.8350191116333008,1.9794493913650513",0
Research Scientist,"0.0,1.0,0.9,1.6097804307937622,-0.08159000426530838,1.735373616218567",0
transmission accounts,"0.0,1.0,1.05,0.7690181732177734,1.85628080368042,0.8150892853736877",0
Research Depart,"0.0,1.0,0.75,1.508931279182434,-0.2078639566898346,1.7744861841201782",0
standby nap,"0.0,1.0,0.55,-2.7360031604766846,-2.3572309017181396,3.846351146697998",0
James P,"0.0,1.0,0.35,5.439105987548828,1.9384726285934448,5.138766288757324",0
loadsharing method,"0.0,1.0,0.9,0.7999688982963562,-0.07328223437070847,1.404308557510376",0
Publishers IEEE,"0.0,1.0,0.75,0.28849273920059204,6.196354389190674,0.9075289368629456",0
control route,"0.0,1.0,0.65,-5.44590425491333,0.8255576491355896,1.929036021232605",0
Unicast trac,"0.0,1.0,0.6,-0.45684531331062317,0.6565994024276733,0.20289216935634613",0
mobile terminals Proceedings,"0.0,1.0,1.4,-3.171771287918091,3.3910915851593018,0.3508166968822479",0
John Wiley,"0.0,1.0,0.5,-2.802891969680786,-1.6054368019104004,2.865265369415283",0
linklayer protocol,"0.0,1.0,0.9,5.376245975494385,-0.5354835391044617,5.621696472167969",0
channel congestion,"0.0,1.0,0.9,3.2737269401550293,1.5396736860275269,2.436427354812622",0
hop shortestdelay,"0.0,1.0,0.85,-0.1781839281320572,0.8172439932823181,0.22115668654441833",0
Jennifer C,"0.0,1.0,0.5,1.0976189374923706,-0.16298256814479828,0.9176102876663208",0
SUNY,"0.0,1.0,0.2,-0.06630104780197144,0.033876895904541016,0.6529727578163147",0
packet length,"0.0,1.0,0.65,-0.6294508576393127,0.6039944291114807,0.5837440490722656",0
liquid crystal display,"0.0,1.0,1.1,0.3181828260421753,-0.11311992257833481,0.35108837485313416",0
transceiver usage,"0.0,1.0,0.85,0.1438959538936615,-0.1438812017440796,0.30962878465652466",0
LRB Udani,"0.0,1.0,0.45,0.5059099197387695,0.10860361158847809,0.26152756810188293",0
xed length,"0.0,1.0,0.5,7.786601781845093e-05,0.4384518265724182,0.4803193211555481",0
coverage cell,"0.0,1.0,0.65,-0.18196479976177216,0.8426492214202881,0.07969274371862411",0
testbed implementing,"0.0,1.0,1.0,0.3069552779197693,-0.17615275084972382,0.20545759797096252",0
EC Survey,"0.0,1.0,0.45,0.33522307872772217,-0.08269889652729034,0.46586376428604126",0
routing algorithm,"0.0,1.0,0.85,5.871772766113281,2.706449031829834,4.342122554779053",1
increased power consumption,"0.0,1.0,1.35,2.1473023891448975,-1.9918779134750366,4.298838138580322",0
UDP,"0.0,1.0,0.15,-0.37506815791130066,0.33805006742477417,0.08598677068948746",0
Damla Turgut,"0.0,1.0,0.6,-0.18347086012363434,0.5809202194213867,0.582952618598938",0
mobile systems October,"0.0,1.0,1.1,-5.285938739776611,0.9285146594047546,3.864473342895508",0
traditional metrics,"0.0,1.0,0.95,-0.910102367401123,-0.1838342845439911,1.0038803815841675",0
Tao Wu,"0.0,1.0,0.3,5.530055046081543,3.085792064666748,4.063440322875977",0
protocols LCB,"0.0,1.0,0.65,-3.215757369995117,4.614673137664795,0.2283027172088623",0
point topoint,"0.0,1.0,0.65,1.484451174736023,-0.12168368697166443,1.5489962100982666",0
unsatisfactory channel conditions,"0.0,1.0,1.65,4.367124557495117,2.122607946395874,3.3885631561279297",0
basic idea,"0.0,1.0,0.5,0.48563748598098755,0.4220182001590729,0.22395087778568268",0
international symposium,"0.0,1.0,1.15,-6.4055495262146,4.569596767425537,1.1239509582519531",0
New York,"0.0,1.0,0.4,0.8581556081771851,2.263270854949951,0.48137086629867554",0
space constraints,"0.0,1.0,0.85,-0.010935366153717041,0.5193576812744141,1.1934046745300293",0
power savings,"0.0,1.0,0.65,1.415819525718689,-1.364889144897461,2.844517469406128",0
dynamic speedsetting,"0.0,1.0,1.0,1.1319341659545898,0.64424067735672,0.8874477744102478",0
complexity randomness,"0.0,1.0,1.05,-0.729414165019989,-1.560397744178772,2.557743787765503",0
Univer sity,"0.0,1.0,0.55,0.012001477181911469,0.05863765999674797,0.1548847109079361",0
California Rajgopal,"0.0,1.0,0.95,4.87140417098999,5.966209411621094,3.008612632751465",0
related losses,"0.0,1.0,0.7,0.0026777610182762146,0.07187628746032715,0.21512819826602936",0
main parameter,"0.0,1.0,0.7,-0.8013967871665955,-0.26552513241767883,0.6615728139877319",0
mobile cost result,"0.0,1.0,0.9,-5.467206954956055,3.3491084575653076,1.8836184740066528",0
endtoend packet networks,"0.0,1.0,1.2,-5.002644062042236,6.253653049468994,0.5516191720962524",0
ratio depletes,"0.0,1.0,0.7,-5.540921688079834,-1.75753653049469,3.780174493789673",0
example energy,"0.0,1.0,0.7,4.630360126495361,-2.960724353790283,7.964367866516113",0
data packet,"0.0,1.0,0.55,2.2156875133514404,5.873173236846924,1.7307487726211548",0
PAMAS protocol,"0.0,1.0,0.7,2.742490768432617,-0.2819535434246063,3.01700758934021",0
middleware layer,"0.0,1.0,0.8,-2.327219009399414,1.4483222961425781,0.4104689061641693",0
power con,"0.0,1.0,0.45,1.4684339761734009,-1.467332363128662,3.332667827606201",1
Corson RRB,"0.0,1.0,0.5,1.1496031284332275,0.6427624821662903,1.6192644834518433",0
Krishna Sivalingam,"0.0,1.0,0.9,5.9235076904296875,7.260456562042236,3.6579504013061523",0
extra delay,"0.0,1.0,0.55,0.5036202669143677,0.4435292184352875,0.2624000012874603",0
ACM Mobicom,"0.0,1.0,0.55,-1.32062566280365,0.8982049226760864,0.32105571031570435",0
LRB Personal,"0.0,1.0,0.6,-3.7232680320739746,2.6402013301849365,0.732150673866272",0
LRB Chang,"0.0,1.0,0.45,-1.6580040454864502,0.3735390603542328,1.1468993425369263",0
adapter cards,"0.0,1.0,0.65,-0.37043049931526184,0.6038860082626343,0.024876723065972328",0
poweraware metrics,"0.0,1.0,0.9,-2.4036102294921875,-0.4090384542942047,1.162028431892395",0
Lin Cai,"0.0,1.0,0.35,0.9533218145370483,1.4769361019134521,1.1106184720993042",0
JPEG le,"0.0,1.0,0.35,-3.355875015258789,1.3222883939743042,1.0046651363372803",0
Building Washington,"0.0,1.0,0.95,1.1596107482910156,0.5741637945175171,1.0338486433029175",0
custom wireless,"0.0,1.0,0.75,-4.630920886993408,6.196039199829102,0.5719505548477173",0
second approach,"0.0,1.0,0.75,-1.6330891847610474,-1.1915833950042725,2.568206787109375",0
IEEEACM Transactions,"0.0,1.0,1.0,0.5330385565757751,11.479305267333984,1.366077184677124",0
energy unit,"0.0,1.0,0.55,4.074148654937744,-3.049313545227051,7.417507648468018",0
simultaneous con nections,"0.0,1.0,1.25,-0.046436991542577744,-0.2398882955312729,0.5239162445068359",0
small set,"0.0,1.0,0.45,0.11521092057228088,0.9156579971313477,0.8052662014961243",0
Guest TR,"0.0,1.0,0.4,0.20249353349208832,0.04149642586708069,0.6648542881011963",0
metric attempts,"0.0,1.0,0.75,-0.05794985592365265,0.30460673570632935,0.24300894141197205",0
base stations,"0.0,1.0,0.65,-1.3499863147735596,-4.804930210113525,7.40032434463501",0
LRB Guest,"0.0,1.0,0.45,0.7548025846481323,0.010839474387466908,0.7337359189987183",0
MD,"0.0,1.0,0.1,-0.3387570381164551,0.1845889687538147,0.021188704296946526",0
dierent wireless,"0.0,1.0,0.8,-4.573780536651611,6.4037556648254395,0.5480827689170837",0
Manager Network,"0.0,1.0,0.75,-3.4230782985687256,5.645775318145752,0.36031293869018555",0
REQ,"0.0,1.0,0.15,-0.07225939631462097,0.46650230884552,-0.002041896339505911",1
network programming,"0.0,1.0,0.95,-2.5351474285125732,3.2794885635375977,0.07974512130022049",0
Paulo F,"0.0,1.0,0.35,0.514845609664917,0.5906873941421509,0.6935276985168457",0
mW Receive,"0.0,1.0,0.5,-0.2187110334634781,-0.14008432626724243,0.24870039522647858",0
mobile networks changes,"0.0,1.0,1.15,-4.984461307525635,6.937372207641602,0.4589252471923828",0
neighboring node checks,"0.0,1.0,1.15,1.88213312625885,3.9658701419830322,1.1352812051773071",0
sender LRB,"0.0,1.0,0.5,0.14136721193790436,0.9078806638717651,0.36842218041419983",0
Zhang Wenjing,"0.0,1.0,0.65,-2.4004714488983154,2.4291484355926514,0.5362678170204163",0
modied versions,"0.0,1.0,0.75,3.1612095832824707,2.4623591899871826,2.0799190998077393",0
communication decisions,"0.0,1.0,1.15,-4.151097297668457,-0.8240717053413391,2.832498550415039",0
energy sensor,"0.0,1.0,0.65,3.5827341079711914,-2.373403310775757,6.991865158081055",0
cheap MAClayer broadcast,"0.0,1.0,1.2,-1.1342990398406982,1.4813542366027832,0.22418801486492157",0
local energy resources,"0.0,1.0,1.1,2.788668632507324,-2.279309034347534,5.360371112823486",0
limited supply,"0.0,1.0,0.7,0.12598566710948944,-0.3355695903301239,0.3946484327316284",0
general conclusions,"0.0,1.0,0.95,-0.34516531229019165,0.8982901573181152,0.40483513474464417",0
networks Proceedings,"0.0,1.0,1.0,-6.410567283630371,7.435300827026367,0.7568075656890869",0
ADVREQ DATA,"0.0,1.0,0.55,5.518603801727295,11.466341018676758,3.2367544174194336",0
queueing delays,"0.0,1.0,0.75,-0.8893227577209473,1.0812344551086426,0.3487281799316406",0
ideal SPINEC,"0.0,1.0,0.6,0.9273108243942261,-0.09089361131191254,1.2338358163833618",0
SPINEC protocol,"0.0,1.0,0.75,5.376245975494385,-0.5354835391044617,5.621696472167969",0
adaptive decisions,"0.0,1.0,0.9,-0.5162637233734131,0.5668325424194336,0.5416001677513123",0
C RRB,"0.0,1.0,0.25,2.2042722702026367,-0.19778171181678772,2.191650152206421",0
None Table,"0.0,1.0,0.5,0.4271528720855713,0.270236998796463,0.7266082763671875",0
neighbor list,"0.0,1.0,0.65,0.2804586589336395,0.8426021337509155,0.2818892002105713",0
useful information,"0.0,1.0,0.9,0.8162651062011719,-1.2224671840667725,3.670274496078491",0
common neighbor,"0.0,1.0,0.75,0.23037394881248474,0.9396129250526428,0.09015771001577377",0
SPIN Routing,"0.0,1.0,0.6,-0.12084394693374634,1.398937463760376,0.40963298082351685",0
SPINBC,"0.0,1.0,0.3,0.0,0.0,0.0",0
reliability First,"0.0,1.0,0.85,0.5711106657981873,0.03655486926436424,0.6192604899406433",0
full protocol,"0.0,1.0,0.65,2.896211624145508,-0.15786416828632355,2.918506622314453",0
QOS,"0.0,1.0,0.15,0.44705113768577576,0.06169789656996727,0.38351544737815857",0
Energy dissipation,"0.0,1.0,0.9,4.034843921661377,-2.8802807331085205,7.130215644836426",0
available radios,"0.0,1.0,0.8,0.26662304997444153,-0.35711538791656494,0.6122919321060181",0
extra expenditure,"0.0,1.0,0.85,0.16822166740894318,-0.01508406549692154,0.2573491334915161",0
Sensor Network,"0.0,1.0,0.7,-2.7990193367004395,3.8340985774993896,0.18142665922641754",1
Adaptive Distributed,"0.0,1.0,1.0,-1.0127222537994385,0.44791078567504883,0.6753370761871338",0
inter sensor,"0.0,1.0,0.6,-0.11575320363044739,0.4652520418167114,0.15694263577461243",0
Prehofer Michele,"0.0,1.0,0.8,-0.35001933574676514,0.4745767116546631,0.32053521275520325",0
ACM MOBICOM,"0.0,1.0,0.55,-1.32062566280365,0.8982049226760864,0.32105571031570435",0
redundant data messages,"0.0,1.0,1.15,2.0257890224456787,4.0397138595581055,1.4796947240829468",0
Test Network,"0.0,1.0,0.6,2.73093318939209,5.963720321655273,4.111204147338867",0
unit data,"0.0,1.0,0.45,2.9464263916015625,5.532660007476807,2.0341405868530273",0
Dissemination Protocol,"0.0,1.0,1.1,2.8832759857177734,0.28359779715538025,2.9060702323913574",1
enter request,"0.0,1.0,0.65,1.8223835229873657,-0.1712062507867813,2.19612717628479",0
rst study,"0.0,1.0,0.45,0.477253258228302,0.0035537593066692352,0.5857701897621155",0
SPINRL protocols,"0.0,1.0,0.8,-3.215757369995117,4.614673137664795,0.2283027172088623",0
Chen Zhiping,"0.0,1.0,0.6,1.5915838479995728,2.4913058280944824,1.0187207460403442",0
ADV stage,"0.0,1.0,0.45,0.14705391228199005,-0.1791858971118927,0.24864047765731812",0
possible data items,"0.0,1.0,0.95,3.1124765872955322,5.007740497589111,2.1184470653533936",0
TR,"0.0,1.0,0.1,-0.3498155176639557,0.07215337455272675,0.5959726572036743",1
packet losses,"0.0,1.0,0.65,-0.6494210958480835,0.25944286584854126,-0.053400203585624695",0
Exchanging sensor,"0.0,1.0,0.85,-0.6085803508758545,0.9507995843887329,-0.01975814811885357",0
RCA gent,"0.0,1.0,0.4,-0.14661958813667297,-0.042496200650930405,0.2949621081352234",0
many nodes,"0.0,1.0,0.5,1.7280964851379395,1.6207152605056763,1.439868688583374",0
ADPROC,"0.0,1.0,0.3,-0.40503132343292236,0.21537376940250397,0.12632356584072113",0
distributed processing,"0.0,1.0,1.1,4.140688419342041,2.2138004302978516,3.9587395191192627",0
Carlos Guestrin,"0.0,1.0,0.75,-0.21682186424732208,0.2393634021282196,0.6845406293869019",0
transmit mode,"0.0,1.0,0.65,-3.0927841663360596,-2.6146013736724854,4.190846920013428",0
bestcase reference,"0.0,1.0,0.9,-3.187055826187134,3.54788875579834,0.5012015700340271",0
x Messages,"0.0,1.0,0.5,0.8805884718894958,-0.31640785932540894,1.3387863636016846",0
DCF MAC,"0.0,1.0,0.35,-0.4200241267681122,0.4646514654159546,0.05475518852472305",0
unreliable broadcast channel,"0.0,1.0,1.4,1.571673035621643,1.9062891006469727,1.8129196166992188",0
Total Data,"0.0,1.0,0.5,2.8907618522644043,6.20985746383667,1.6754372119903564",1
Key results,"0.0,1.0,0.55,1.4989407062530518,0.5983807444572449,2.1402571201324463",0
seismic data,"0.0,1.0,0.6,2.9389307498931885,5.8244781494140625,1.8966338634490967",0
sink nodes,"0.0,1.0,0.5,0.761298656463623,1.7570433616638184,0.45659971237182617",0
important consequences First,"0.0,1.0,1.4,0.5903328061103821,0.050401657819747925,0.7791579365730286",0
metadata negotiations,"0.0,1.0,1.05,-0.19179055094718933,0.17659322917461395,0.15708604454994202",0
sensor radio,"0.0,1.0,0.6,-0.5510133504867554,0.675064742565155,0.02314610779285431",0
B Thus,"0.0,1.0,0.3,3.5546226501464844,-0.4848255217075348,3.799086093902588",0
energy SPINPP,"0.0,1.0,0.65,7.774048328399658,-5.697606086730957,14.003488540649414",0
pointtopoint transmission,"0.0,1.0,1.25,1.8510997295379639,4.228174209594727,1.0050022602081299",0
example nodes,"0.0,1.0,0.65,1.4370241165161133,1.590087890625,1.345679759979248",0
initial design,"0.0,1.0,0.7,3.986833333969116,2.1782689094543457,2.9889063835144043",0
versus node,"0.0,1.0,0.55,2.676851272583008,5.853383541107178,1.5652549266815186",0
Total Data Total,"0.0,1.0,0.8,2.014814615249634,4.457696437835693,1.1549981832504272",0
waste energy,"0.0,1.0,0.6,3.939222574234009,-2.70196533203125,6.869909763336182",0
datagram internetworks,"0.0,1.0,1.1,0.26559892296791077,0.2773115038871765,0.43594491481781006",0
neighbors Diameter,"0.0,1.0,0.9,0.5889099836349487,1.4897407293319702,0.33733460307121277",0
lossy network SPINRL,"0.0,1.0,1.0,-1.9980101585388184,3.312453031539917,0.7931404113769531",0
Using Adaptive,"0.0,1.0,0.7,-0.6551111340522766,0.9045194387435913,0.06652527302503586",0
example network,"0.0,1.0,0.75,-1.7513929605484009,3.2467775344848633,1.153929591178894",0
data Flooding,"0.0,1.0,0.65,3.259324550628662,5.752432346343994,2.1624698638916016",0
Energy Dissipated,"0.0,1.0,0.85,3.8809027671813965,-2.9217967987060547,7.058474540710449",1
Ideal SPINPP,"0.0,1.0,0.6,0.9273108243942261,-0.09089361131191254,1.2338358163833618",0
several deciencies,"0.0,1.0,0.9,-0.16503095626831055,-0.0746033787727356,0.7797378897666931",0
GA,"0.0,1.0,0.1,0.2453366219997406,0.14359664916992188,0.3687486946582794",1
uncongured network,"0.0,1.0,0.9,-2.4968628883361816,3.419187545776367,0.2618211507797241",0
realistic wireless com,"0.0,1.0,1.1,-3.4044055938720703,4.515455722808838,0.4167492389678955",0
recent interest,"0.0,1.0,0.75,-1.1727473735809326,1.3462318181991577,0.6889435052871704",0
pointtopoint media,"0.0,1.0,0.9,-0.04699208587408066,-0.2602090537548065,0.21087153255939484",0
efficient data gathering,"0.0,1.0,1.2,2.2152764797210693,3.874567747116089,1.642952799797058",0
Node Versus,"0.0,1.0,0.55,2.676851272583008,5.853383541107178,1.5652549266815186",0
items Useful,"0.0,1.0,0.6,1.1896981000900269,2.7773420810699463,0.6242485046386719",0
individual sensors,"0.0,1.0,0.9,0.247798353433609,0.6582624912261963,0.6315492391586304",0
RRB Upon,"0.0,1.0,0.4,0.0,0.0,0.0",0
singlehop network,"0.0,1.0,0.85,-4.989458084106445,6.717397689819336,0.3826114535331726",0
data transmissions,"0.0,1.0,0.9,2.718007802963257,5.9792866706848145,1.5350043773651123",0
