candidate,feature,label
other components,"0.0,1.0,0.8,4.050929069519043,-3.5993337631225586,5.637503623962402",0
other forms,"0.0,1.0,0.55,3.9803714752197266,-4.046130657196045,5.3983283042907715",0
other hand,"0.0,1.0,0.5,7.836628437042236,-8.079465866088867,11.02273941040039",0
other mobile,"0.0,1.0,0.6,2.385857582092285,0.10883760452270508,6.617033958435059",0
other publications,"0.0,1.0,0.9,4.088836669921875,-4.20292329788208,5.620100021362305",0
other venues,"0.0,1.0,0.6,4.0154924392700195,-4.2511091232299805,5.6396098136901855",0
overhead costs,"0.0,1.0,0.7,-0.329031765460968,-0.42682862281799316,0.6312261819839478",0
overhead packets,"0.0,1.0,0.8,-0.11819642037153244,0.31987327337265015,0.42640072107315063",0
own operating,"0.0,1.0,0.65,0.4139155447483063,-0.39832019805908203,0.97612065076828",0
own ows,"0.0,1.0,0.35,0.42375046014785767,-0.04855382442474365,0.9379240274429321",0
packet duplication,"0.0,1.0,0.9,-0.5170367360115051,0.1223311796784401,0.1820458471775055",0
packet error,"0.0,1.0,0.6,-5.460687160491943,1.1432470083236694,3.1847643852233887",0
packet length,"0.0,1.0,0.65,-1.1839776039123535,0.34333860874176025,0.9824305772781372",0
packet loss,"0.0,1.0,0.55,-2.2554309368133545,0.8373321294784546,1.3019177913665771",0
packet losses,"0.0,1.0,0.65,-0.633968710899353,0.03947629779577255,0.41747376322746277",0
packet need,"0.0,1.0,0.55,-0.3513229489326477,0.15586349368095398,0.5487372875213623",0
packet networks,"0.0,1.0,0.75,-2.9808530807495117,6.9742751121521,2.1168887615203857",0
packet reception,"0.0,1.0,0.8,-0.5035280585289001,0.3328761160373688,0.3878999650478363",0
packet requests,"0.0,1.0,0.75,-0.23735588788986206,0.13979648053646088,0.5539963245391846",0
packet retransmission,"0.0,1.0,1.05,-0.47548404335975647,0.36934471130371094,0.3421178460121155",0
packet routing,"0.0,1.0,0.7,-0.42301690578460693,0.9782727956771851,0.5194396376609802",0
packet scheduler,"0.0,1.0,0.8,-0.6296385526657104,-0.33024612069129944,1.2493524551391602",0
packet size,"0.0,1.0,0.55,-3.6828646659851074,3.0073819160461426,1.7502208948135376",0
packet sizes,"0.0,1.0,0.6,-1.1850354671478271,0.6426538228988647,0.5843700766563416",0
packet stream,"0.0,1.0,0.65,-0.8304239511489868,0.20998245477676392,0.41636747121810913",0
packet transmission,"0.0,1.0,0.95,0.7170946598052979,2.0761992931365967,0.993456244468689",0
packets results,"0.0,1.0,0.75,1.8953168392181396,0.02985304594039917,1.8312506675720215",0
page allocation,"0.0,1.0,0.75,-1.3273359537124634,1.1951948404312134,0.599794328212738",0
page placement,"0.0,1.0,0.7,-1.3090097904205322,1.3156094551086426,0.6545546054840088",0
pagrawalresearchtelcordiacom jcchenresearchtelcordiacom,"0.0,1.0,2.75,0.0,0.0,0.0",0
parallel processing,"0.0,1.0,0.95,4.350714206695557,1.861478328704834,3.741595506668091",0
particular protocol,"0.0,1.0,0.95,2.8293707370758057,-0.7704260945320129,2.338127613067627",0
partition Given,"0.0,1.0,0.75,-0.0303090438246727,0.16451169550418854,-0.0997825413942337",0
past energy,"0.0,1.0,0.55,-3.793651819229126,-5.772300720214844,9.166465759277344",0
past fore,"0.0,1.0,0.45,-5.2473249435424805,-1.1815288066864014,4.0289740562438965",0
patterns Proceedings,"0.0,1.0,1.0,-1.536454200744629,1.4908167123794556,0.9969407320022583",0
performance February,"0.0,1.0,1.0,-3.1409108638763428,-2.9457478523254395,5.17230224609375",0
performance evaluation,"0.0,1.0,1.1,-4.482033729553223,-3.1992270946502686,4.990139484405518",0
performance measures,"0.0,1.0,1.0,-3.873359203338623,-2.83840274810791,4.462615966796875",0
performance modeling,"0.0,1.0,1.0,-4.191688060760498,-2.7178430557250977,4.484654426574707",0
performance study,"0.0,1.0,0.85,-3.4202768802642822,-2.984311580657959,4.851321697235107",0
periods probe,"0.0,1.0,0.65,-2.9107437133789062,-2.260439157485962,3.7322115898132324",0
persistent error,"0.0,1.0,0.8,-5.08329963684082,0.9873604774475098,2.8107123374938965",0
personal communications,"0.0,1.0,1.15,2.261563301086426,4.3133392333984375,1.6390600204467773",0
perspectives Proceedings,"0.0,1.0,1.2,-1.9431031942367554,1.5833008289337158,0.9703168272972107",0
phase collisions,"0.0,1.0,0.8,0.4803706407546997,-4.547911643981934,5.466647148132324",0
phase transmission,"0.0,1.0,0.9,1.8414878845214844,-2.7601263523101807,6.1350178718566895",0
physical layer,"0.0,1.0,0.7,-3.2963831424713135,-6.199041366577148,7.507456302642822",1
physical layers,"0.0,1.0,0.75,-2.3294496536254883,-4.488282203674316,5.789183616638184",0
physical links,"0.0,1.0,0.7,-2.8423759937286377,-4.009596824645996,5.691753387451172",0
physical network,"0.0,1.0,0.8,-4.0682783126831055,-0.7162578105926514,6.560837745666504",0
physical resources,"0.0,1.0,0.9,-2.428929090499878,-4.852846622467041,5.900732040405273",0
physical wires,"0.0,1.0,0.7,-2.6950836181640625,-4.620479106903076,5.622264385223389",0
placement algorithms,"0.0,1.0,1.0,-0.7351744771003723,-0.14201241731643677,0.6029066443443298",0
play etc,"0.0,1.0,0.4,-0.09560689330101013,-0.03685006499290466,0.1773228943347931",0
portable applications,"0.0,1.0,1.05,0.9864129424095154,3.6489574909210205,1.2905352115631104",0
portable device,"0.0,1.0,0.75,2.763589859008789,4.670830726623535,1.8439350128173828",0
portable devices,"0.0,1.0,0.8,1.297996163368225,2.6097230911254883,0.9879880547523499",0
potential tradeo,"0.0,1.0,0.8,0.09886108338832855,-0.1508503556251526,0.184531569480896",0
power algorithm,"0.0,1.0,0.75,2.4319207668304443,4.081989288330078,4.203175067901611",0
power capacity,"0.0,1.0,0.7,0.6005679965019226,-2.306828260421753,2.964254856109619",0
power characteristics,"0.0,1.0,1.05,0.8626619577407837,-2.0669407844543457,2.688455104827881",0
power con,"0.0,1.0,0.45,0.6472675800323486,-2.462736129760742,3.009197235107422",1
power conditions,"0.0,1.0,0.8,-2.724829912185669,0.10773253440856934,4.084940433502197",0
power conservation,"0.0,1.0,0.9,0.7079182267189026,-2.301799774169922,2.628779411315918",0
power conserving,"0.0,1.0,0.8,0.8212237358093262,-2.070528268814087,2.60762357711792",0
power constraints,"0.0,1.0,0.85,1.521223783493042,-2.324631690979004,3.3092544078826904",0
power consump,"0.0,1.0,0.65,0.5136885046958923,-2.0806233882904053,2.4205105304718018",1
power consumption,"0.0,1.0,0.85,1.300246238708496,-4.854277610778809,5.585268020629883",1
power control,"0.0,1.0,0.65,-4.371779441833496,-0.9829939603805542,5.334772109985352",0
power cost,"0.0,1.0,0.5,-5.146821022033691,-0.14427602291107178,5.560474872589111",0
power decisions,"0.0,1.0,0.75,0.7481355667114258,-2.2282068729400635,2.8438804149627686",0
power dissipation,"0.0,1.0,0.85,0.6557407379150391,-2.2326934337615967,2.6142361164093018",0
power eciency,"0.0,1.0,0.65,0.724120557308197,-2.366809844970703,2.760979652404785",0
power electronics,"0.0,1.0,0.85,0.5494745969772339,-2.038191556930542,2.4440746307373047",0
power error,"0.0,1.0,0.55,-4.302361488342285,-1.05659019947052,5.313770294189453",0
power level,"0.0,1.0,0.55,-0.3913951516151428,-2.0521464347839355,3.081198215484619",0
power levels,"0.0,1.0,0.6,0.6034819483757019,-2.2206661701202393,2.682692527770996",0
power management,"0.0,1.0,0.8,0.9233059883117676,-2.896681785583496,3.4840633869171143",0
power metrics,"0.0,1.0,0.65,-0.2444155216217041,-2.637544631958008,3.358707904815674",0
power modeling,"0.0,1.0,0.7,0.39751648902893066,-1.9710261821746826,2.4934921264648438",0
power modes,"0.0,1.0,0.55,0.42951327562332153,-2.1366209983825684,3.1011147499084473",0
power packet,"0.0,1.0,0.6,0.14482063055038452,-1.9292082786560059,2.7941877841949463",0
power reserves,"0.0,1.0,0.7,0.5532952547073364,-2.1459922790527344,2.422045946121216",0
power resources,"0.0,1.0,0.75,0.7924838066101074,-2.3677568435668945,2.781261682510376",0
power results,"0.0,1.0,0.65,2.766474962234497,-2.590945243835449,4.1474480628967285",0
power savings,"0.0,1.0,0.65,0.7838724851608276,-2.140791893005371,2.4642319679260254",0
power supplies,"0.0,1.0,0.7,0.7774568796157837,-2.1111180782318115,2.523186683654785",0
power utilization,"0.0,1.0,0.85,0.21815863251686096,-2.013928174972534,2.684626817703247",0
power video,"0.0,1.0,0.55,6.013806343078613,-0.5947253704071045,5.548720359802246",0
powerful communication,"0.0,1.0,1.1,3.475038766860962,-1.609048843383789,3.358793020248413",0
precious bandwidth,"0.0,1.0,0.9,0.008561275899410248,-0.21616223454475403,0.37539970874786377",0
predictive shutdown,"0.0,1.0,0.95,0.9970004558563232,0.034977152943611145,1.5308377742767334",0
preliminary experiments,"0.0,1.0,1.15,-0.005190886557102203,0.132937490940094,0.31698715686798096",0
preliminary results,"0.0,1.0,0.95,2.09139347076416,-0.2830542325973511,1.9868178367614746",0
presents techniques,"0.0,1.0,0.95,-0.33083248138427734,-0.11868051439523697,0.5422230958938599",0
previous section,"0.0,1.0,0.8,3.4707119464874268,-1.0891798734664917,2.8794171810150146",0
primary design,"0.0,1.0,0.7,2.2005186080932617,-2.6370537281036377,3.56866192817688",0
primary problem,"0.0,1.0,0.75,0.16215777397155762,4.551498889923096,1.349748134613037",0
priority level,"0.0,1.0,0.7,-0.4854637384414673,5.191226482391357,1.8954675197601318",0
priority round,"0.0,1.0,0.7,0.12215819954872131,5.248833179473877,1.9815740585327148",0
probe cycle,"0.0,1.0,0.55,-4.634833335876465,-2.6798458099365234,4.807106018066406",0
probe packet,"0.0,1.0,0.6,-2.7636327743530273,-1.2845678329467773,2.7815017700195312",0
probe segments,"0.0,1.0,0.7,-1.8472329378128052,-1.511344075202942,2.830374002456665",0
probe wait,"0.0,1.0,0.5,-2.389910936355591,-1.104384183883667,2.7281057834625244",0
probing packet,"0.0,1.0,0.7,-0.5836119651794434,0.07724705338478088,0.3339591920375824",0
process scheduling,"0.0,1.0,0.9,-0.3591943085193634,7.936332702636719,1.9700627326965332",0
processing aspects,"0.0,1.0,0.9,5.582304954528809,1.4134228229522705,3.3568761348724365",0
processor energy,"0.0,1.0,0.8,1.2046308517456055,-3.6356754302978516,5.645448684692383",0
program structure,"0.0,1.0,0.85,0.2480981945991516,1.0379204750061035,0.7477469444274902",0
prolonged inactivity,"0.0,1.0,1.0,-1.0176472663879395,-1.038517951965332,1.3599750995635986",0
promiscuous mode,"0.0,1.0,0.8,-0.36216995120048523,-2.9946751594543457,3.9150547981262207",0
protocol Computer,"0.0,1.0,0.85,6.556674957275391,4.566575527191162,4.458484172821045",0
protocol design,"0.0,1.0,0.75,5.060410499572754,-3.3339614868164062,5.574956893920898",0
protocol development,"0.0,1.0,1.0,2.9986824989318848,-0.7245186567306519,2.359602212905884",0
protocol increases,"0.0,1.0,0.9,2.735639810562134,-1.065687656402588,2.408740520477295",0
protocol layer,"0.0,1.0,0.7,2.0989062786102295,-2.451809883117676,4.096192359924316",0
protocol layers,"0.0,1.0,0.75,3.0658397674560547,-0.7410504221916199,2.3779196739196777",0
protocol parameters,"0.0,1.0,0.95,3.0937933921813965,-1.4038668870925903,2.8065433502197266",0
protocol performance,"0.0,1.0,1.0,-1.1121814250946045,-3.613720417022705,6.622562408447266",0
protocol processing,"0.0,1.0,0.95,8.243256568908691,0.6480666995048523,5.338077545166016",0
protocol software,"0.0,1.0,0.85,3.203066110610962,-0.8996854424476624,2.462075710296631",0
protocol stack,"0.0,1.0,0.7,3.436270236968994,-0.9117422103881836,2.6549606323242188",1
protocol stacks,"0.0,1.0,0.75,3.0228092670440674,-0.8733140826225281,2.4123668670654297",0
protocol supports,"0.0,1.0,0.85,3.002021074295044,-0.8557567596435547,2.384315252304077",0
protocols Power,"0.0,1.0,0.75,-0.3751010298728943,0.4898838996887207,3.091754198074341",0
protocols resort,"0.0,1.0,0.8,-1.108591914176941,2.7426576614379883,0.7145067453384399",0
proxy usage,"0.0,1.0,0.55,0.20065248012542725,-0.229080468416214,0.5666698217391968",0
quadratic relationship,"0.0,1.0,1.1,0.6710861921310425,0.8266499638557434,0.40166425704956055",0
quality channels,"0.0,1.0,0.8,0.4961681365966797,0.4795852303504944,0.5132139921188354",0
quality parameters,"0.0,1.0,0.9,0.49948954582214355,-0.5310231447219849,0.9604887962341309",0
query optimization,"0.0,1.0,0.9,0.1905595064163208,-0.18797309696674347,0.27459150552749634",0
random access,"0.0,1.0,0.65,0.0007491707801818848,0.8505359888076782,0.9626380205154419",0
random error,"0.0,1.0,0.6,-4.244204044342041,2.210019111633301,3.2329888343811035",0
random line,"0.0,1.0,0.55,-0.037597060203552246,1.2201714515686035,0.8562607765197754",0
rapid expansion,"0.0,1.0,0.75,-0.13367411494255066,-0.03722621500492096,0.6627882122993469",0
rate control,"0.0,1.0,0.6,-4.828983306884766,6.90617036819458,4.31532621383667",0
rate reduction,"0.0,1.0,0.7,2.995499610900879,8.243820190429688,2.952456474304199",0
ratio depletes,"0.0,1.0,0.7,3.3012590408325195,-4.020160675048828,5.0598931312561035",0
receive mode,"0.0,1.0,0.6,-0.3190266191959381,-3.280622720718384,3.867541551589966",0
receive modes,"0.0,1.0,0.65,-0.30089741945266724,-0.3081730008125305,1.0012812614440918",0
receive start,"0.0,1.0,0.65,-0.11749125272035599,-0.2613803446292877,0.3385360538959503",0
received acknowledgement,"0.0,1.0,1.2,0.35231083631515503,-0.10188063234090805,0.23114798963069916",0
received powers,"0.0,1.0,0.75,0.30773523449897766,-0.1355096399784088,0.2895946502685547",0
receiver power,"0.0,1.0,0.7,0.5206697583198547,-1.8429944515228271,2.8656086921691895",0
receiving mobile,"0.0,1.0,0.8,-1.7137664556503296,4.325674533843994,1.2428749799728394",0
receiving node,"0.0,1.0,0.7,3.5304439067840576,5.7273149490356445,2.2924978733062744",0
recent conference,"0.0,1.0,0.85,-5.87412691116333,4.785979270935059,3.0957326889038086",0
recent research,"0.0,1.0,0.75,1.0583635568618774,0.04504752159118652,1.8864842653274536",0
recent work,"0.0,1.0,0.55,0.8427973985671997,0.1902036964893341,1.8356672525405884",0
recent years,"0.0,1.0,0.6,-1.3805828094482422,0.9559580087661743,1.2648892402648926",0
recovered status,"0.0,1.0,0.8,0.3613138496875763,0.15384286642074585,0.5567308664321899",0
recursive technique,"0.0,1.0,0.95,-0.5605868697166443,-0.042294979095458984,0.3144311308860779",0
related losses,"0.0,1.0,0.7,0.13014766573905945,-0.21762347221374512,0.45559605956077576",0
related mechanism,"0.0,1.0,0.85,0.2974313199520111,0.13659441471099854,0.5887578129768372",0
reliable data,"0.0,1.0,0.65,3.0700643062591553,5.782087326049805,2.8218588829040527",0
reliable query,"0.0,1.0,0.7,-0.39937442541122437,0.1759980469942093,0.7707756161689758",0
reliable transport,"0.0,1.0,0.9,-1.0236425399780273,-0.23343238234519958,1.3895548582077026",0
rendezvous reservation,"0.0,1.0,1.1,0.35777905583381653,0.07340332120656967,-0.018499238416552544",0
reply message,"0.0,1.0,0.65,0.9458804130554199,0.919868528842926,0.5106635093688965",0
requestupdate phase,"0.0,1.0,0.95,1.2352811098098755,-9.402022361755371,10.948305130004883",0
required index,"0.0,1.0,0.7,0.9407775402069092,0.5640597939491272,0.5128379464149475",0
research area,"0.0,1.0,0.65,2.1564340591430664,-0.5739796757698059,1.752026081085205",0
research areas,"0.0,1.0,0.7,1.7462031841278076,-0.3441314101219177,1.316595435142517",0
research interests,"0.0,1.0,0.9,1.709730863571167,-0.5762545466423035,1.454935073852539",0
research project,"0.0,1.0,0.8,1.3364641666412354,-0.6216044425964355,1.5673749446868896",0
reservation overhead,"0.0,1.0,1.0,0.2773176431655884,-0.23482030630111694,0.2662862241268158",0
reservation packet,"0.0,1.0,0.9,-0.33082354068756104,0.13689656555652618,0.3178758919239044",0
reservation phase,"0.0,1.0,0.85,0.7935696244239807,-4.699429035186768,5.459437370300293",0
reservation protocol,"0.0,1.0,1.0,3.0013787746429443,-0.800798773765564,2.155088186264038",0
reservation requests,"0.0,1.0,1.0,0.4453257918357849,0.00606405409052968,0.20669035613536835",0
reservation transmission,"0.0,1.0,1.2,1.3997763395309448,1.9424668550491333,0.6461502909660339",0
reservation update,"0.0,1.0,0.9,-0.34038281440734863,0.3780181109905243,0.3294658660888672",0
response purposes,"0.0,1.0,0.85,0.5645986199378967,0.0022156164050102234,0.7542978525161743",0
retransmission attempts,"0.0,1.0,1.15,0.2606945037841797,0.3174850642681122,0.1024642214179039",0
ronments disaster,"0.0,1.0,0.85,-0.16096711158752441,0.5605165958404541,1.0572150945663452",0
round robin,"0.0,1.0,0.55,-1.0318453311920166,-0.03740520775318146,1.4641274213790894",0
route request,"0.0,1.0,0.65,0.7984899282455444,-0.11135277152061462,0.9563425779342651",0
route response,"0.0,1.0,0.7,0.44770312309265137,0.1013312041759491,0.5729654431343079",0
routing algorithm,"0.0,1.0,0.85,1.864083170890808,6.989470481872559,1.9284268617630005",1
routing algorithms,"0.0,1.0,0.9,-0.6164858937263489,0.5140053033828735,0.7771705389022827",0
routing decisions,"0.0,1.0,0.85,0.1802980601787567,0.6792742013931274,0.5691320896148682",0
routing protocol,"0.0,1.0,0.8,2.9091854095458984,0.040577471256256104,2.356651782989502",0
routing protocols,"0.0,1.0,0.85,-0.9429385662078857,3.397365093231201,0.81700599193573",0
rst approach,"0.0,1.0,0.6,0.11524886637926102,-0.7106221318244934,1.1115672588348389",0
rst author,"0.0,1.0,0.5,0.30890488624572754,-0.18613021075725555,0.5674867033958435",0
same priority,"0.0,1.0,0.65,-0.8089532852172852,6.340526103973389,1.8575918674468994",0
same source,"0.0,1.0,0.55,-1.1052335500717163,1.7186193466186523,0.7150822281837463",0
same throughput,"0.0,1.0,0.75,-1.8168847560882568,1.4543215036392212,0.8070943355560303",0
same versions,"0.0,1.0,0.65,-0.9647482633590698,4.488163948059082,1.4589248895645142",0
schedule computation,"0.0,1.0,1.0,3.8709206581115723,-1.0062085390090942,3.173973321914673",0
schedule message,"0.0,1.0,0.8,0.6574011445045471,1.0709874629974365,0.2895047068595886",0
scheduler Survey,"0.0,1.0,0.8,-0.04689022898674011,-0.6820572018623352,1.1537047624588013",0
scheduling algorithm,"0.0,1.0,1.0,2.1111578941345215,7.606175422668457,2.0963120460510254",0
scheduling algorithms,"0.0,1.0,1.05,-0.36941125988960266,1.1307101249694824,0.9450558423995972",0
scheduling mechanism,"0.0,1.0,1.0,0.37087786197662354,1.7180428504943848,0.5727787017822266",0
scheduling strategies,"0.0,1.0,1.05,0.40351319313049316,1.321602702140808,0.43712279200553894",0
second approach,"0.0,1.0,0.75,-0.07756821811199188,0.7774249911308289,1.5879119634628296",0
second connection,"0.0,1.0,0.85,-0.09344295412302017,1.9407991170883179,0.6607151627540588",0
section broadcast,"0.0,1.0,0.85,2.5519704818725586,0.34519195556640625,2.8098957538604736",0
section presents,"0.0,1.0,0.8,3.265540838241577,-1.0545759201049805,2.713714599609375",0
secure grid,"0.0,1.0,0.55,-2.5747947692871094,-0.9714605212211609,2.8186380863189697",0
seek latency,"0.0,1.0,0.6,-0.38475683331489563,-0.23617374897003174,0.3381313979625702",0
selective acknowledgements,"0.0,1.0,1.3,0.4550292491912842,-0.08515742421150208,0.4586988091468811",0
sensor networks,"0.0,1.0,0.75,-2.6213431358337402,7.3508477210998535,1.8889813423156738",1
separate channels,"0.0,1.0,0.85,0.3822861909866333,0.33676403760910034,0.32222139835357666",0
separate connections,"0.0,1.0,1.0,0.21676772832870483,-0.1006968691945076,-0.041643157601356506",0
separate control,"0.0,1.0,0.8,-4.906088829040527,1.0091705322265625,3.0059309005737305",0
service model,"0.0,1.0,0.65,0.4306131601333618,0.09103059768676758,1.282560110092163",0
service support,"0.0,1.0,0.75,1.0237529277801514,-0.6386942267417908,1.36793851852417",0
service type,"0.0,1.0,0.6,1.2540512084960938,0.029332458972930908,1.0458698272705078",0
services layer,"0.0,1.0,0.7,-0.8918074369430542,-1.4607843160629272,1.9197713136672974",0
session request,"0.0,1.0,0.75,1.0196806192398071,-0.34351930022239685,0.9085583686828613",0
several approaches,"0.0,1.0,0.9,-0.08009958267211914,0.40829092264175415,0.708483099937439",0
several conference,"0.0,1.0,0.9,-5.729155540466309,4.053740501403809,3.0249104499816895",0
several energy,"0.0,1.0,0.7,0.6224679946899414,-4.84752893447876,5.899306297302246",0
several papers,"0.0,1.0,0.7,-0.49233895540237427,-0.14162993431091309,0.496504008769989",0
several studies,"0.0,1.0,0.75,-0.5267731547355652,0.007789149880409241,0.6756323575973511",0
severe bandwidth,"0.0,1.0,0.8,0.4312012791633606,-0.44101226329803467,0.7849453687667847",0
shared wireless,"0.0,1.0,0.75,-2.449915647506714,7.127609729766846,1.8034391403198242",0
shutdown strategies,"0.0,1.0,0.95,0.6707808375358582,0.026366055011749268,0.8250162601470947",0
signal processing,"0.0,1.0,0.85,5.5242180824279785,1.3914529085159302,3.062059164047241",0
signicant advancement,"0.0,1.0,1.05,0.031877994537353516,0.054830294102430344,0.24761046469211578",0
signicant communication,"0.0,1.0,1.15,3.408263683319092,-1.6803297996520996,3.5385658740997314",0
signicant consumers,"0.0,1.0,0.95,-0.009799979627132416,0.10408367216587067,0.3559197187423706",0
signicant improvement,"0.0,1.0,1.05,-0.14315131306648254,0.11418592929840088,0.14618006348609924",0
signicant increase,"0.0,1.0,0.9,0.05568922311067581,-0.006384402513504028,0.3366836905479431",0
signicant power,"0.0,1.0,0.75,0.5704904794692993,-2.110985040664673,2.6708526611328125",0
signicant reductions,"0.0,1.0,1.0,0.02057608962059021,0.022310424596071243,0.406322717666626",0
signicant time,"0.0,1.0,0.7,3.3199687004089355,-1.0536515712738037,2.8306398391723633",0
signicant value,"0.0,1.0,0.75,0.05815356224775314,0.706977128982544,0.43731632828712463",0
significant consumer,"0.0,1.0,1.0,0.5830989480018616,-1.2362016439437866,1.8184611797332764",0
similar idea,"0.0,1.0,0.6,-0.1807914674282074,0.3819219768047333,0.2540704607963562",0
similar transport,"0.0,1.0,0.85,-0.5444905757904053,-0.1561013162136078,1.0296238660812378",0
simple example,"0.0,1.0,0.7,1.8695508241653442,-0.37218326330184937,1.623866319656372",0
simple ooding,"0.0,1.0,0.65,0.17894554138183594,0.5794780850410461,1.291308879852295",0
simultaneous con,"0.0,1.0,0.8,0.0603967122733593,-0.43694865703582764,0.5017685294151306",0
single base,"0.0,1.0,0.55,6.71393346786499,1.8382623195648193,3.955077648162842",0
single broadcast,"0.0,1.0,0.8,-0.16491761803627014,1.6577835083007812,0.5496601462364197",0
single hop,"0.0,1.0,0.5,0.21085534989833832,0.6667037606239319,0.4065009355545044",0
single receiver,"0.0,1.0,0.75,0.2471303641796112,0.5578843355178833,0.6008182764053345",0
single reservation,"0.0,1.0,0.9,0.5539629459381104,0.3379381597042084,0.18209142982959747",0
single transceiver,"0.0,1.0,0.9,0.3306517004966736,0.3540320098400116,0.1204836294054985",0
single transmission,"0.0,1.0,0.95,1.6018811464309692,2.2772409915924072,0.8576717376708984",0
situation awareness,"0.0,1.0,0.95,0.4055594801902771,-0.036440327763557434,0.5477302074432373",0
sleeping mobile,"0.0,1.0,0.75,-1.568859577178955,4.243716716766357,1.1051536798477173",0
slot allocation,"0.0,1.0,0.75,-0.13918162882328033,1.6021445989608765,0.4716128706932068",0
slot permissions,"0.0,1.0,0.8,-0.03692738711833954,1.5943268537521362,0.5731155276298523",0
slow fading,"0.0,1.0,0.55,0.15669646859169006,0.2590489983558655,0.03319462388753891",0
slowdown Proceedings,"0.0,1.0,1.0,2.845081329345703,1.8399741649627686,3.7859349250793457",0
slowdown Wireless,"0.0,1.0,0.85,2.0750508308410645,7.476477146148682,4.763077735900879",0
small extent,"0.0,1.0,0.6,-0.19080998003482819,-0.647040605545044,0.7820419073104858",0
small packet,"0.0,1.0,0.6,-0.6731235980987549,-0.3517512083053589,0.9344086647033691",0
small set,"0.0,1.0,0.45,0.4958299696445465,0.5503486394882202,0.9244245290756226",0
smaller amount,"0.0,1.0,0.7,0.14434683322906494,0.26783424615859985,0.30981969833374023",0
software architecture,"0.0,1.0,1.05,0.7107686400413513,0.438881516456604,0.48298585414886475",0
software developers,"0.0,1.0,0.95,0.7570725679397583,-0.10402610898017883,0.747105598449707",0
software strategies,"0.0,1.0,0.95,0.45031917095184326,-0.23536500334739685,0.37466123700141907",0
source encodingdecoding,"0.0,1.0,1.15,0.5224488377571106,1.113886833190918,0.2667132616043091",0
source handle,"0.0,1.0,0.65,0.34421584010124207,0.7366178631782532,0.21657103300094604",0
source location,"0.0,1.0,0.75,0.5955489277839661,1.156921625137329,0.36507633328437805",0
source rate,"0.0,1.0,0.55,0.45559361577033997,6.381585121154785,1.5755078792572021",0
space constraints,"0.0,1.0,0.85,0.5116573572158813,-0.8135015964508057,1.6627851724624634",0
special issue,"0.0,1.0,0.65,-0.24244311451911926,0.04607361555099487,0.35105666518211365",0
specied minimum,"0.0,1.0,0.75,-0.11443591117858887,-3.2922234535217285,3.6232991218566895",0
speed CPUs,"0.0,1.0,0.5,0.05916859954595566,0.023652076721191406,0.3194827735424042",0
split connection,"0.0,1.0,0.8,-0.07116754353046417,0.28325939178466797,0.24445368349552155",0
sporadic computation,"0.0,1.0,1.0,3.8235433101654053,-1.2428828477859497,3.4536378383636475",0
standby mode,"0.0,1.0,0.6,-0.7113701105117798,-5.978476524353027,6.946719169616699",0
standby nap,"0.0,1.0,0.55,-0.48495012521743774,-2.986370086669922,3.6612374782562256",0
start time,"0.0,1.0,0.5,3.3623976707458496,-1.0324949026107788,2.5981569290161133",0
station buers,"0.0,1.0,0.65,6.201941013336182,1.2559089660644531,3.737053155899048",0
station design,"0.0,1.0,0.7,8.394746780395508,-1.3909435272216797,7.168936729431152",0
station side,"0.0,1.0,0.6,6.622694492340088,1.7283964157104492,4.330480575561523",0
stored video,"0.0,1.0,0.6,5.414196491241455,1.4748728275299072,2.9837565422058105",0
stretch factor,"0.0,1.0,0.7,-0.48207077383995056,-0.1240072101354599,0.7888898849487305",0
study considers,"0.0,1.0,0.75,0.2504768669605255,-0.11431360244750977,0.49219846725463867",0
study demonstrate,"0.0,1.0,0.85,0.675781786441803,-0.18971267342567444,0.627203643321991",0
sublayer interfaces,"0.0,1.0,0.95,0.08550640940666199,0.22618044912815094,-0.055248603224754333",0
subsequent data,"0.0,1.0,0.75,3.75408935546875,5.642134189605713,2.2636055946350098",0
subsequent reservation,"0.0,1.0,1.1,0.24619656801223755,0.13578224182128906,0.09410069137811661",0
substantial overhead,"0.0,1.0,1.0,-0.05857520550489426,-0.18854206800460815,0.29715102910995483",0
successful transmission,"0.0,1.0,1.15,1.1617391109466553,2.049351453781128,0.8476417064666748",0
successful transmissions,"0.0,1.0,1.2,0.10880404710769653,0.4120352864265442,0.2587406635284424",0
such issues,"0.0,1.0,0.55,1.2529665231704712,0.8622534275054932,0.9983148574829102",0
such processing,"0.0,1.0,0.75,6.634871482849121,2.294064998626709,3.788100242614746",0
such protocols,"0.0,1.0,0.7,0.1903904676437378,3.398024082183838,1.2499830722808838",0
such strategies,"0.0,1.0,0.75,1.2897676229476929,0.705557107925415,0.7022144794464111",0
such systems,"0.0,1.0,0.6,2.275233745574951,-0.7435552477836609,2.584340810775757",0
such things,"0.0,1.0,0.55,1.1457757949829102,0.7744742631912231,0.7478421926498413",0
suitable scheduling,"0.0,1.0,0.95,0.3206517994403839,1.6287486553192139,0.36623165011405945",0
supply voltage,"0.0,1.0,0.7,0.22980928421020508,-0.27122962474823,0.2881389260292053",0
synchronization information,"0.0,1.0,1.35,2.1373918056488037,-2.3394582271575928,3.2060537338256836",0
synchronization message,"0.0,1.0,1.15,0.7769473791122437,0.8971520662307739,0.5492655038833618",0
system architecture,"0.0,1.0,0.95,-1.4123495817184448,-3.954453468322754,5.417341232299805",0
