keyword,probability,label
exploit Impulse,4.8040793e-08,0
Mainak Chaudhuri,4.8040793e-08,0
careful coding,4.8040793e-08,0
describes future,4.8040793e-08,0
Many others,4.8040793e-08,0
Table Results,4.8040793e-08,0
case bus,4.8040793e-08,0
certain sequence,4.8040793e-08,0
TLBs support,4.8040793e-08,0
lookaside buffers,4.8040793e-08,0
Memory Controller,4.8040793e-08,0
Memory Prefetching,4.8040793e-08,0
color image,4.8040793e-08,0
Memory System,4.8040793e-08,0
Memory Systems,4.8040793e-08,0
color information,4.8040793e-08,0
Memory bandwidth,4.8040793e-08,0
Memory controller,4.8040793e-08,0
Memory system,4.8040793e-08,0
default times,4.8040793e-08,0
controller organization,4.8040793e-08,0
column exchanges,4.8040793e-08,0
Separable image,4.8040793e-08,0
column length,4.8040793e-08,0
good memory,4.8040793e-08,0
Prof John,4.8040793e-08,0
linear masks,4.8040793e-08,0
linear function,4.8040793e-08,0
linear filters,4.8040793e-08,0
column numbers,4.8040793e-08,0
Product Table,4.8040793e-08,0
cold data,4.8040793e-08,0
Swanson Arjun,4.8040793e-08,0
conventional CPUs,4.8040793e-08,0
load latency,4.8040793e-08,0
TLB,4.8040793e-08,0
dense Cholesky,4.8040793e-08,0
generates lots,4.8040793e-08,0
TACO,4.8040793e-08,0
Systems Review,4.8040793e-08,0
Systems Inc,4.8040793e-08,0
Physical Addresses,4.8040793e-08,0
logic processes,4.8040793e-08,0
System Support,4.8040793e-08,0
conventional machine,4.8040793e-08,0
MMU,4.8040793e-08,0
locality phases,4.8040793e-08,0
May Enric,4.8040793e-08,0
clear winner,4.8040793e-08,0
clock rate,4.8040793e-08,0
System Impulse,4.8040793e-08,0
cluster bus,4.8040793e-08,0
current tile,4.8040793e-08,0
Software prefetching,4.8040793e-08,0
load time,4.8040793e-08,0
load shift,4.8040793e-08,0
McCorkle Programmable,4.8040793e-08,0
locality optimizations,4.8040793e-08,0
line fetch,4.8040793e-08,0
cache space,4.8040793e-08,0
expanded memory,4.8040793e-08,0
engine AddrCalc,4.8040793e-08,0
memory Page,4.8040793e-08,0
Pin Zhou,4.8040793e-08,0
memory Computer,4.8040793e-08,0
engine contains,4.8040793e-08,0
media processor,4.8040793e-08,0
bottleneck range,4.8040793e-08,0
bottom half,4.8040793e-08,0
media applications,4.8040793e-08,0
measured baseline,4.8040793e-08,0
Physical pages,4.8040793e-08,0
detailed simulations,4.8040793e-08,0
Tera computer,4.8040793e-08,0
buffer Descriptors,4.8040793e-08,0
buffers Virtual,4.8040793e-08,0
Physical page,4.8040793e-08,0
maximum data,4.8040793e-08,0
bus Shadow,4.8040793e-08,0
bus bandwidth,4.8040793e-08,0
bus designs,4.8040793e-08,0
bus memory,4.8040793e-08,0
blocked algorithms,4.8040793e-08,0
bus multiplexes,4.8040793e-08,0
memory bandwidth,4.8040793e-08,0
memory behavior,4.8040793e-08,0
memory layout,4.8040793e-08,0
memory instructions,4.8040793e-08,0
memory instruction,4.8040793e-08,0
binary rewriting,4.8040793e-08,0
binomial filter,4.8040793e-08,0
binomial filters,4.8040793e-08,0
binomial image,4.8040793e-08,0
Lixin Zhang,4.8040793e-08,0
black boxes,4.8040793e-08,0
Locality phase,4.8040793e-08,0
memory designs,4.8040793e-08,0
Yeshwant Kolla,4.8040793e-08,0
memory controllers,4.8040793e-08,0
memory controller,4.8040793e-08,0
Remapping function,4.8040793e-08,0
diagonal data,4.8040793e-08,0
general Impulse,4.8040793e-08,0
Lookaside Buffer,4.8040793e-08,0
memory bus,4.8040793e-08,0
memory bottleneck,4.8040793e-08,0
conventional systems,4.8040793e-08,0
Ray Tracing,4.8040793e-08,0
matrix tile,4.8040793e-08,0
bus utilization,4.8040793e-08,0
matrix size,4.8040793e-08,0
matrices Tile,4.8040793e-08,0
Seattle Washington,4.8040793e-08,0
massive multithreading,4.8040793e-08,0
design considerations,4.8040793e-08,0
design coherence,4.8040793e-08,0
masking function,4.8040793e-08,0
mask values,4.8040793e-08,0
mask operations,4.8040793e-08,0
Second sum,4.8040793e-08,0
mapping works,4.8040793e-08,0
mapping function,4.8040793e-08,0
design assumption,4.8040793e-08,0
Quantitative Approach,4.8040793e-08,0
Section describes,4.8040793e-08,0
cache miss,4.8040793e-08,0
cache misses,4.8040793e-08,0
many optimizations,4.8040793e-08,0
cache replacement,4.8040793e-08,0
MHz Alpha,4.8040793e-08,0
many memory,4.8040793e-08,0
MIT,4.8040793e-08,0
RADram project,4.8040793e-08,0
matrix algorithms,4.8040793e-08,0
Sean Cardwell,4.8040793e-08,0
RAW,4.8040793e-08,0
destination matrix,4.8040793e-08,0
busmemory controllers,4.8040793e-08,0
cache behavior,4.8040793e-08,0
cache conflicts,4.8040793e-08,0
cache consistency,4.8040793e-08,0
cache designs,4.8040793e-08,0
matrix multiplication,4.8040793e-08,0
conventional system,4.8040793e-08,0
entire plane,4.8040793e-08,0
matrix kernels,4.8040793e-08,0
MMC,4.8040793e-08,0
cache hit,4.8040793e-08,0
entire processor,4.8040793e-08,0
entry results,4.8040793e-08,0
cache interference,4.8040793e-08,0
RSIM,4.8040793e-08,0
Table presents,4.8040793e-08,0
ROWS,4.8040793e-08,0
cache management,4.8040793e-08,0
ROW,4.8040793e-08,0
matrix codes,4.8040793e-08,0
conventional ones,4.8040793e-08,0
cache hits,4.8040793e-08,0
line boundaries,4.8040793e-08,0
Product Sparse,4.8040793e-08,0
columns pixels,4.8040793e-08,0
image processing,4.8040793e-08,0
image matrix,4.8040793e-08,0
image layout,4.8040793e-08,0
image filtering,4.8040793e-08,0
image clockwise,4.8040793e-08,0
image boundaries,4.8040793e-08,0
conference March,4.8040793e-08,0
conference papers,4.8040793e-08,0
identify performance,4.8040793e-08,0
configurable architectures,4.8040793e-08,0
Online Superpage,4.8040793e-08,0
Online superpage,4.8040793e-08,0
configuration information,4.8040793e-08,0
configuration settings,4.8040793e-08,0
first column,4.8040793e-08,0
Operating Systems,4.8040793e-08,0
hot data,4.8040793e-08,0
conflict misses,4.8040793e-08,0
Optimizations Impulse,4.8040793e-08,0
conflicts Digital,4.8040793e-08,0
first half,4.8040793e-08,0
image representation,4.8040793e-08,0
first isosurface,4.8040793e-08,0
image rotation,4.8040793e-08,0
image warps,4.8040793e-08,0
indirection lookup,4.8040793e-08,0
indirect impact,4.8040793e-08,0
indirect costs,4.8040793e-08,0
final horizontal,4.8040793e-08,0
index vector,4.8040793e-08,0
index arrays,4.8040793e-08,0
Normalized speedups,4.8040793e-08,0
data copying,4.8040793e-08,0
impulse remap,4.8040793e-08,0
improves performance,4.8040793e-08,0
computer architecture,4.8040793e-08,0
data consistent,4.8040793e-08,0
data compression,4.8040793e-08,0
computer system,4.8040793e-08,0
computer systems,4.8040793e-08,0
important factor,4.8040793e-08,0
important class,4.8040793e-08,0
OSF,4.8040793e-08,0
important applications,4.8040793e-08,0
October Xipeng,4.8040793e-08,0
Shen Yutao,4.8040793e-08,0
image warp,4.8040793e-08,0
conjugate gradient,4.8040793e-08,0
consecutive cache,4.8040793e-08,0
horizontal shift,4.8040793e-08,0
first system,4.8040793e-08,0
Signal Processing,4.8040793e-08,0
customized program,4.8040793e-08,0
contrast latencies,4.8040793e-08,0
hardware support,4.8040793e-08,0
fixed costs,4.8040793e-08,0
hardware modifications,4.8040793e-08,0
hardware June,4.8040793e-08,0
Parker Active,4.8040793e-08,0
Parker John,4.8040793e-08,0
Space rect,4.8040793e-08,0
Predicting locality,4.8040793e-08,0
fixed threshold,4.8040793e-08,0
Performance differences,4.8040793e-08,0
following constraints,4.8040793e-08,0
great deal,4.8040793e-08,0
following fixed,4.8040793e-08,0
Software tile,4.8040793e-08,0
Pentium Pro,4.8040793e-08,0
controller Figure,4.8040793e-08,0
controller Impulse,4.8040793e-08,0
contiguous tiles,4.8040793e-08,0
heavy contention,4.8040793e-08,0
Page Coloring,4.8040793e-08,0
first set,4.8040793e-08,0
horizontal shears,4.8040793e-08,0
Origin processor,4.8040793e-08,0
Original Indirection,4.8040793e-08,0
Original Original,4.8040793e-08,0
Speight Architectural,4.8040793e-08,0
Original Tiled,4.8040793e-08,0
hit ratio,4.8040793e-08,0
hit rate,4.8040793e-08,0
higher speedup,4.8040793e-08,0
contiguous addresses,4.8040793e-08,0
indirection vector,4.8040793e-08,0
higher cache,4.8040793e-08,0
Overall asap,4.8040793e-08,0
contiguous entails,4.8040793e-08,0
contiguous range,4.8040793e-08,0
PIM,4.8040793e-08,0
high kernel,4.8040793e-08,0
contiguous shadow,4.8040793e-08,0
Prefetching Using,4.8040793e-08,0
data cache,4.8040793e-08,0
high cache,4.8040793e-08,0
high angle,4.8040793e-08,0
Sparse matrix,4.8040793e-08,0
indirection vectors,4.8040793e-08,0
individual costs,4.8040793e-08,0
Normal Address,4.8040793e-08,0
large restriction,4.8040793e-08,0
Superpage Promotion,4.8040793e-08,0
Processing Architectural,4.8040793e-08,0
Shadow engine,4.8040793e-08,0
fewer loads,4.8040793e-08,0
fewer memory,4.8040793e-08,0
large images,4.8040793e-08,0
data reuse,4.8040793e-08,0
good performance,4.8040793e-08,0
large TLBs,4.8040793e-08,0
Multiprocessor Active,4.8040793e-08,0
controller maps,4.8040793e-08,0
key insight,4.8040793e-08,0
data misses,4.8040793e-08,0
NAS,4.8040793e-08,0
gradient benchmark,4.8040793e-08,0
data memory,4.8040793e-08,0
gradient kernel,4.8040793e-08,0
file cache,4.8040793e-08,0
file dmin,4.8040793e-08,0
Pro Family,4.8040793e-08,0
large sizes,4.8040793e-08,0
Shadow addresses,4.8040793e-08,0
Processing Systems,4.8040793e-08,0
Superpages Using,4.8040793e-08,0
database signal,4.8040793e-08,0
database program,4.8040793e-08,0
commercial TLBs,4.8040793e-08,0
commodity processors,4.8040793e-08,0
Michael Abbott,4.8040793e-08,0
less operating,4.8040793e-08,0
Mike Parker,4.8040793e-08,0
legitimate address,4.8040793e-08,0
layout order,4.8040793e-08,0
layout mirrors,4.8040793e-08,0
issue superscalar,4.8040793e-08,0
layout Impulse,4.8040793e-08,0
Miyazaki Hardware,4.8040793e-08,0
Shadow Address,4.8040793e-08,0
Shadow Addresses,4.8040793e-08,0
Support Using,4.8040793e-08,0
larger speedups,4.8040793e-08,0
Mohan Bob,4.8040793e-08,0
larger problems,4.8040793e-08,0
larger performance,4.8040793e-08,0
Shadow Space,4.8040793e-08,0
Morph architecture,4.8040793e-08,0
data values,4.8040793e-08,0
memory loads,4.8040793e-08,0
issue rates,4.8040793e-08,0
isosurface rendering,4.8040793e-08,0
input file,4.8040793e-08,0
compress gcc,4.8040793e-08,0
compression algorithm,4.8040793e-08,0
compression program,4.8040793e-08,0
Stream Detection,4.8040793e-08,0
filter raytrace,4.8040793e-08,0
computation exposes,4.8040793e-08,0
filter rotate,4.8040793e-08,0
inhibit data,4.8040793e-08,0
filtered image,4.8040793e-08,0
ing image,4.8040793e-08,0
data element,4.8040793e-08,0
information Prof,4.8040793e-08,0
inexpensive superpage,4.8040793e-08,0
inefficient use,4.8040793e-08,0
computational characteristics,4.8040793e-08,0
computational cost,4.8040793e-08,0
individual sparse,4.8040793e-08,0
filtering pass,4.8040793e-08,0
computational kernel,4.8040793e-08,0
computational kernels,4.8040793e-08,0
filter performs,4.8040793e-08,0
input image,4.8040793e-08,0
Such algorithms,4.8040793e-08,0
filter functions,4.8040793e-08,0
isosurf filter,4.8040793e-08,0
data management,4.8040793e-08,0
data locality,4.8040793e-08,0
controller fetches,4.8040793e-08,0
gray boxes,4.8040793e-08,0
inverted page,4.8040793e-08,0
comparative performance,4.8040793e-08,0
data layouts,4.8040793e-08,0
intrinsic bandwidth,4.8040793e-08,0
competitive strategy,4.8040793e-08,0
isosurfacing volume,4.8040793e-08,0
compiler technology,4.8040793e-08,0
filter function,4.8040793e-08,0
complete simulation,4.8040793e-08,0
interactive rendering,4.8040793e-08,0
interactive isosurfacing,4.8040793e-08,0
intelligent memory,4.8040793e-08,0
complex media,4.8040793e-08,0
instruction window,4.8040793e-08,0
instruction resumes,4.8040793e-08,0
instruction issue,4.8040793e-08,0
input tiles,4.8040793e-08,0
data elements,4.8040793e-08,0
controller architecture,4.8040793e-08,0
memory mappings,4.8040793e-08,0
memory operations,4.8040793e-08,0
page recoloring,4.8040793e-08,0
page layout,4.8040793e-08,0
Virtual Addresses,4.8040793e-08,0
ample Impulse,4.8040793e-08,0
creation mechanisms,4.8040793e-08,0
page frame,4.8040793e-08,0
page coloring,4.8040793e-08,0
padded Time,4.8040793e-08,0
pad bytes,4.8040793e-08,0
Sanjeev Kumar,4.8040793e-08,0
create superpages,4.8040793e-08,0
Guedes Wagner,4.8040793e-08,0
Sarita Adve,4.8040793e-08,0
full cache,4.8040793e-08,0
HAL,4.8040793e-08,0
annual southeast,4.8040793e-08,0
own page,4.8040793e-08,0
aol copy,4.8040793e-08,0
aol remap,4.8040793e-08,0
outstanding memory,4.8040793e-08,0
Hardware Organization,4.8040793e-08,0
page tables,4.8040793e-08,0
output tile,4.8040793e-08,0
pages Figure,4.8040793e-08,0
parallel benchmarks,4.8040793e-08,0
passing systems,4.8040793e-08,0
algorithms asap,4.8040793e-08,0
algorithms form,4.8040793e-08,0
different policies,4.8040793e-08,0
particular data,4.8040793e-08,0
particular Impulse,4.8040793e-08,0
partial sum,4.8040793e-08,0
algorithms perform,4.8040793e-08,0
creation policies,4.8040793e-08,0
alias yields,4.8040793e-08,0
aliased data,4.8040793e-08,0
Gibert Jesus,4.8040793e-08,0
alignment restrictions,4.8040793e-08,0
Virtual page,4.8040793e-08,0
Gonzalez Distributed,4.8040793e-08,0
Virtual memory,4.8040793e-08,0
parallel memories,4.8040793e-08,0
alternative direction,4.8040793e-08,0
alternative method,4.8040793e-08,0
Virtual Memory,4.8040793e-08,0
SMVP,4.8040793e-08,0
different part,4.8040793e-08,0
Georgia Hur,4.8040793e-08,0
output image,4.8040793e-08,0
Hardware Support,4.8040793e-08,0
original image,4.8040793e-08,0
appropriate system,4.8040793e-08,0
original array,4.8040793e-08,0
original algorithm,4.8040793e-08,0
ordinary programs,4.8040793e-08,0
appropriate tile,4.8040793e-08,0
approxonline compress,4.8040793e-08,0
approxonline copying,4.8040793e-08,0
arbitration delay,4.8040793e-08,0
order Access,4.8040793e-08,0
optional level,4.8040793e-08,0
optional addresses,4.8040793e-08,0
optimization level,4.8040793e-08,0
optimization Journal,4.8040793e-08,0
different geometry,4.8040793e-08,0
optimal offline,4.8040793e-08,0
optimal number,4.8040793e-08,0
operations Proceedings,4.8040793e-08,0
Hur Calvin,4.8040793e-08,0
architecture Proceedings,4.8040793e-08,0
INDIRECT,4.8040793e-08,0
function Figure,4.8040793e-08,0
outer product,4.8040793e-08,0
original one,4.8040793e-08,0
applications control,4.8040793e-08,0
other volume,4.8040793e-08,0
Heinrich Evan,4.8040793e-08,0
aonline copying,4.8040793e-08,0
application benchmark,4.8040793e-08,0
application code,4.8040793e-08,0
application kernels,4.8040793e-08,0
application programmer,4.8040793e-08,0
Vector machines,4.8040793e-08,0
other data,4.8040793e-08,0
Various applications,4.8040793e-08,0
other authors,4.8040793e-08,0
application time,4.8040793e-08,0
Hirzel Data,4.8040793e-08,0
orthographic tracer,4.8040793e-08,0
orthogonal comparisons,4.8040793e-08,0
original version,4.8040793e-08,0
original vector,4.8040793e-08,0
Hmlinen Configurable,4.8040793e-08,0
Vanne Timo,4.8040793e-08,0
original structure,4.8040793e-08,0
original programs,4.8040793e-08,0
original program,4.8040793e-08,0
patterns Parker,4.8040793e-08,0
different promotion,4.8040793e-08,0
critical component,4.8040793e-08,0
direction integration,4.8040793e-08,0
potential performance,4.8040793e-08,0
possible cache,4.8040793e-08,0
positive speedup,4.8040793e-08,0
current Impulse,4.8040793e-08,0
Zhou Yuanyuan,4.8040793e-08,0
poor memory,4.8040793e-08,0
policy performs,4.8040793e-08,0
policies changes,4.8040793e-08,0
direct rotation,4.8040793e-08,0
acceptable performance,4.8040793e-08,0
access latencies,4.8040793e-08,0
access patterns,4.8040793e-08,0
pixel values,4.8040793e-08,0
pixel value,4.8040793e-08,0
direct remappings,4.8040793e-08,0
active row,4.8040793e-08,0
direct remapping,4.8040793e-08,0
direct overhead,4.8040793e-08,0
critical word,4.8040793e-08,0
direct costs,4.8040793e-08,0
Zhou Sarita,4.8040793e-08,0
current output,4.8040793e-08,0
Zhong Chen,4.8040793e-08,0
Zhen Fang,4.8040793e-08,0
Yuanyuan Zhou,4.8040793e-08,0
press gcc,4.8040793e-08,0
Yutao Zhong,4.8040793e-08,0
SRAM,4.8040793e-08,0
Xipeng Shen,4.8040793e-08,0
Zhang John,4.8040793e-08,0
preloading Digital,4.8040793e-08,0
prefetch coun,4.8040793e-08,0
prefetch buffers,4.8040793e-08,0
Zhang Mike,4.8040793e-08,0
Workshop Compiler,4.8040793e-08,0
Family Developer,4.8040793e-08,0
Fang Lixin,4.8040793e-08,0
ppm file,4.8040793e-08,0
Fast Volume,4.8040793e-08,0
Fast volume,4.8040793e-08,0
February Xiaodong,4.8040793e-08,0
Figure Accessing,4.8040793e-08,0
Figure Conjugate,4.8040793e-08,0
Figure Impulse,4.8040793e-08,0
Figure Isosurface,4.8040793e-08,0
Figure Normalized,4.8040793e-08,0
Washington Bruno,4.8040793e-08,0
Warping Image,4.8040793e-08,0
physical tile,4.8040793e-08,0
performance range,4.8040793e-08,0
adi benchmark,4.8040793e-08,0
adi implements,4.8040793e-08,0
Wagner Meira,4.8040793e-08,0
performance increases,4.8040793e-08,0
performance improves,4.8040793e-08,0
performance impact,4.8040793e-08,0
SPEC,4.8040793e-08,0
performance gap,4.8040793e-08,0
aggressive asap,4.8040793e-08,0
performance effects,4.8040793e-08,0
performance effect,4.8040793e-08,0
Sanchez Antonio,4.8040793e-08,0
algorithm arise,4.8040793e-08,0
performance bottleneck,4.8040793e-08,0
performance benefits,4.8040793e-08,0
different versions,4.8040793e-08,0
different superpage,4.8040793e-08,0
algorithm simple,4.8040793e-08,0
perform online,4.8040793e-08,0
perform computation,4.8040793e-08,0
performance results,4.8040793e-08,0
addresses Impulse,4.8040793e-08,0
performance trends,4.8040793e-08,0
GB,4.8040793e-08,0
differential equations,4.8040793e-08,0
physical size,4.8040793e-08,0
address indirection,4.8040793e-08,0
address needs,4.8040793e-08,0
address pvaddr,4.8040793e-08,0
address range,4.8040793e-08,0
address remapping,4.8040793e-08,0
physical range,4.8040793e-08,0
physical pages,4.8040793e-08,0
Francis David,4.8040793e-08,0
memory operation,4.8040793e-08,0
address soffset,4.8040793e-08,0
physical footprint,4.8040793e-08,0
physical data,4.8040793e-08,0
physical addresses,4.8040793e-08,0
physical address,4.8040793e-08,0
phase prediction,4.8040793e-08,0
address space,4.8040793e-08,0
address spaces,4.8040793e-08,0
address translations,4.8040793e-08,0
address voxels,4.8040793e-08,0
different ways,4.8040793e-08,0
physical layout,4.8040793e-08,0
online superpage,4.8040793e-08,0
VLIW,4.8040793e-08,0
online software,4.8040793e-08,0
July Ruchira,4.8040793e-08,0
more pages,4.8040793e-08,0
copying costs,4.8040793e-08,0
copying asap,4.8040793e-08,0
Jun Miyazaki,4.8040793e-08,0
efficient use,4.8040793e-08,0
June Daehyun,4.8040793e-08,0
more cycles,4.8040793e-08,0
benchmark performance,4.8040793e-08,0
KB,4.8040793e-08,0
more bits,4.8040793e-08,0
benchmark suite,4.8040793e-08,0
benchmarks gcc,4.8040793e-08,0
benchmarks obsolescence,4.8040793e-08,0
copying approxonline,4.8040793e-08,0
modern systems,4.8040793e-08,0
modern processors,4.8040793e-08,0
modern microprocessors,4.8040793e-08,0
modern computer,4.8040793e-08,0
Rendering Using,4.8040793e-08,0
model differs,4.8040793e-08,0
more research,4.8040793e-08,0
Kennesaw Georgia,4.8040793e-08,0
copying promotion,4.8040793e-08,0
Total Cache,4.8040793e-08,0
bandwidth limitations,4.8040793e-08,0
bandwidth requirements,4.8040793e-08,0
Jarno Vanne,4.8040793e-08,0
Jesus Sanchez,4.8040793e-08,0
base page,4.8040793e-08,0
base pages,4.8040793e-08,0
Translation Lookaside,4.8040793e-08,0
multiplicand vector,4.8040793e-08,0
multiplexes addresses,4.8040793e-08,0
Translation Impulse,4.8040793e-08,0
multiple user,4.8040793e-08,0
multiple page,4.8040793e-08,0
John Carter,4.8040793e-08,0
baseline bytes,4.8040793e-08,0
baseline code,4.8040793e-08,0
effective use,4.8040793e-08,0
baseline instance,4.8040793e-08,0
copying schemes,4.8040793e-08,0
baseline performance,4.8040793e-08,0
baseline run,4.8040793e-08,0
baseline version,4.8040793e-08,0
much speedup,4.8040793e-08,0
SLC,4.8040793e-08,0
Kim Mainak,4.8040793e-08,0
copy costs,4.8040793e-08,0
gcc compiler,4.8040793e-08,0
message data,4.8040793e-08,0
Software Interface,4.8040793e-08,0
gcc vortex,4.8040793e-08,0
diagonal elements,4.8040793e-08,0
memory translations,4.8040793e-08,0
memory traffic,4.8040793e-08,0
memory systems,4.8040793e-08,0
diagonal element,4.8040793e-08,0
memory system,4.8040793e-08,0
memory support,4.8040793e-08,0
memory sparse,4.8040793e-08,0
memory spaces,4.8040793e-08,0
biggest superpage,4.8040793e-08,0
memory remapping,4.8040793e-08,0
memory regions,4.8040793e-08,0
Lin Memory,4.8040793e-08,0
memory performance,4.8040793e-08,0
memory perform,4.8040793e-08,0
memory overhead,4.8040793e-08,0
memory optimization,4.8040793e-08,0
gathered structure,4.8040793e-08,0
best policy,4.8040793e-08,0
better management,4.8040793e-08,0
gathered elements,4.8040793e-08,0
Krishna Mohan,4.8040793e-08,0
Kumar Performance,4.8040793e-08,0
best promotion,4.8040793e-08,0
best threshold,4.8040793e-08,0
misses misses,4.8040793e-08,0
miss traps,4.8040793e-08,0
miss time,4.8040793e-08,0
miss rates,4.8040793e-08,0
miss rate,4.8040793e-08,0
LRPC,4.8040793e-08,0
miss latency,4.8040793e-08,0
miss handlers,4.8040793e-08,0
miss handler,4.8040793e-08,0
miss costs,4.8040793e-08,0
minmax comparison,4.8040793e-08,0
best thresholds,4.8040793e-08,0
better cache,4.8040793e-08,0
diagonal variable,4.8040793e-08,0
Language Implementation,4.8040793e-08,0
current systems,4.8040793e-08,0
microprocessor performance,4.8040793e-08,0
better locality,4.8040793e-08,0
neighboring pixel,4.8040793e-08,0
negligible overhead,4.8040793e-08,0
effective speedup,4.8040793e-08,0
SIGARCH,4.8040793e-08,0
dramatic performance,4.8040793e-08,0
associative cache,4.8040793e-08,0
cos sin,4.8040793e-08,0
different addresses,4.8040793e-08,0
differences reveals,4.8040793e-08,0
Ibrahim Shuhuan,4.8040793e-08,0
dynamic memory,4.8040793e-08,0
future microprocessors,4.8040793e-08,0
Ruchira Sasanka,4.8040793e-08,0
corresponding pixel,4.8040793e-08,0
Image Processing,4.8040793e-08,0
Image Rotation,4.8040793e-08,0
Scalable Processors,4.8040793e-08,0
attractive domain,4.8040793e-08,0
Image Warping,4.8040793e-08,0
dynamic superpage,4.8040793e-08,0
Image cache,4.8040793e-08,0
Image filtering,4.8040793e-08,0
Imagine media,4.8040793e-08,0
Implementation group,4.8040793e-08,0
Simulated results,4.8040793e-08,0
bandwidth grows,4.8040793e-08,0
Ibrahim Michael,4.8040793e-08,0
asap versus,4.8040793e-08,0
online costbenefit,4.8040793e-08,0
IPC,4.8040793e-08,0
arithmetic mean,4.8040793e-08,0
array diagonal,4.8040793e-08,0
IRAM,4.8040793e-08,0
offline algorithm,4.8040793e-08,0
object sizes,4.8040793e-08,0
array elements,4.8040793e-08,0
Using Shadow,4.8040793e-08,0
Using Ray,4.8040793e-08,0
array layout,4.8040793e-08,0
SIGOPS,4.8040793e-08,0
different combinations,4.8040793e-08,0
SIGMETRICS,4.8040793e-08,0
asap Impulse,4.8040793e-08,0
asap copying,4.8040793e-08,0
asap policy,4.8040793e-08,0
asap remap,4.8040793e-08,0
numerical filter,4.8040793e-08,0
asap results,4.8040793e-08,0
asap tends,4.8040793e-08,0
normalized speedups,4.8040793e-08,0
Impulse Architecture,4.8040793e-08,0
Improve Cache,4.8040793e-08,0
Impulse Memory,4.8040793e-08,0
Impulse version,4.8040793e-08,0
Impulse versions,4.8040793e-08,0
Indirection Impulse,4.8040793e-08,0
Indirection column,4.8040793e-08,0
Indirection use,4.8040793e-08,0
Indirection version,4.8040793e-08,0
average baseline,4.8040793e-08,0
average better,4.8040793e-08,0
corresponding mask,4.8040793e-08,0
Interactive ray,4.8040793e-08,0
Interface Normal,4.8040793e-08,0
International Symposium,4.8040793e-08,0
URSIM,4.8040793e-08,0
network interfaces,4.8040793e-08,0
average latency,4.8040793e-08,0
Isosurface Rendering,4.8040793e-08,0
average load,4.8040793e-08,0
Room University,4.8040793e-08,0
ScatterGather Page,4.8040793e-08,0
Ricardo Bianchini,4.8040793e-08,0
future work,4.8040793e-08,0
edge effects,4.8040793e-08,0
bandwidth Conventional,4.8040793e-08,0
Rotation Image,4.8040793e-08,0
Impulse Controller,4.8040793e-08,0
Impulse use,4.8040793e-08,0
Impulse copying,4.8040793e-08,0
Impulse Optimizations,4.8040793e-08,0
Impulse Time,4.8040793e-08,0
Impulse approxonline,4.8040793e-08,0
Scalable processors,4.8040793e-08,0
new region,4.8040793e-08,0
Impulse architecture,4.8040793e-08,0
Impulse asap,4.8040793e-08,0
Impulse code,4.8040793e-08,0
Impulse controller,4.8040793e-08,0
UT,4.8040793e-08,0
Impulse tile,4.8040793e-08,0
greater copying,4.8040793e-08,0
new hardware,4.8040793e-08,0
Impulse memory,4.8040793e-08,0
Rotation Table,4.8040793e-08,0
Impulse outperforms,4.8040793e-08,0
Impulse project,4.8040793e-08,0
Impulse remapping,4.8040793e-08,0
Impulse remappings,4.8040793e-08,0
Impulse supports,4.8040793e-08,0
Impulse system,4.8040793e-08,0
Impulse design,4.8040793e-08,0
current limitations,4.7723155e-08,0
time Cubic,4.7723155e-08,0
current factorization,4.7723155e-08,0
previous steps,4.7723155e-08,0
Similarly block,4.7723155e-08,0
task precedence,4.7723155e-08,0
task mapping,4.7723155e-08,0
task independence,4.7723155e-08,0
Schenk Klaus,4.7723155e-08,0
task graph,4.7723155e-08,0
task granularity,4.7723155e-08,0
task dependencies,4.7723155e-08,0
Scheduling Algorithm,4.7723155e-08,0
target machines,4.7723155e-08,0
Scalable Parallel,4.7723155e-08,0
difference Matrix,4.7723155e-08,0
different algorithm,4.7723155e-08,0
different applications,4.7723155e-08,0
different heights,4.7723155e-08,0
different logic,4.7723155e-08,0
systems Version,4.7723155e-08,0
different orderings,4.7723155e-08,0
systems Elimination,4.7723155e-08,0
different sensitivity,4.7723155e-08,0
difficult matrices,4.7723155e-08,0
direct codes,4.7723155e-08,0
direct methods,4.7723155e-08,0
direct solution,4.7723155e-08,0
direct solver,4.7723155e-08,0
direct solvers,4.7723155e-08,0
diagonal process,4.7723155e-08,0
Borchardt Grund,4.7723155e-08,0
Bonn Germany,4.7723155e-08,0
diagonal perturbations,4.7723155e-08,0
Berkeley garon,4.7723155e-08,0
threshold value,4.7723155e-08,0
threshold pivoting,4.7723155e-08,0
threshold criterion,4.7723155e-08,0
Berr bbmat,4.7723155e-08,0
Shared memory,4.7723155e-08,0
September Timothy,4.7723155e-08,0
default option,4.7723155e-08,0
default value,4.7723155e-08,0
definitive comment,4.7723155e-08,0
test set,4.7723155e-08,0
degree orderings,4.7723155e-08,0
current version,4.7723155e-08,0
delayed pivots,4.7723155e-08,0
test matrices,4.7723155e-08,0
test examples,4.7723155e-08,0
dense subvector,4.7723155e-08,0
dependent parameters,4.7723155e-08,0
Scope Availability,4.7723155e-08,0
Black areas,4.7723155e-08,0
detailed algorithms,4.7723155e-08,0
Schur complement,4.7723155e-08,0
current algorithm,4.7723155e-08,0
diagonal block,4.7723155e-08,0
diagonal blocks,4.7723155e-08,0
diagonal entries,4.7723155e-08,0
